chirp_mass_true,chirp_mass_pred,sigma_chirp_mass_pred,snr
1.235447,1.2548442,0.13035706,11.791651
1.2740164,1.3862011,0.076668926,18.6765736
1.4578311,1.4567342,0.017385406,19.3618995
1.636018,1.695819,0.14115836,18.020515
1.8664348,1.6492965,0.39199078,10.22345887
1.4548589,1.4692702,0.046379324,14.7556242
1.2276833,1.5438457,0.40173477,10.56056514
1.8927846,1.8939488,0.1343269,10.40254775
1.945857,1.8886074,0.38617256,11.0588084
1.4228806,1.6763674,0.25943622,18.209527
1.3660628,2.076602,0.21959826,10.22116994
1.8045149,1.8486246,0.02403852,18.738493300000002
1.2361357,1.277148,0.25883508,17.4359363
1.5381403,1.6315541,0.045537204,12.3232448
1.3711367,1.3502253,0.08417073,11.0974627
1.8589327,1.0909522,0.07283301,10.4749896
1.8360541,1.8334305,0.08988879,10.9077389
1.4068736,1.2839031,0.25597665,10.09175756
1.4733927,1.3346404,0.29214585,11.8940683
1.4365625,1.1661619,0.21055335,14.2112225
1.2084408,1.4035733,0.09385552,11.8088228
1.5803348,1.5826372,0.027410993,10.68190046
1.7760597,1.8385112,0.055062428,13.0219948
1.2848264,1.404002,0.41691428,11.3344167
1.7546179,1.8468765,0.07157025,14.728481200000001
1.1178658,1.0975798,0.14016593,11.1417411
1.1261212,1.1317639,0.05774894,18.379085
1.8775944,1.9710068,0.016991192,13.2135937
1.8580937,1.162752,0.3366943,11.1255937
1.5731561,1.0785239,0.20847228,14.00332
1.508244,1.288068,0.19813313,10.62070016
1.4570315,1.4394794,0.031606212,17.9698336
1.2946397,1.1135479,0.21869509,11.2451474
1.9337709,1.3566582,0.49585316,10.14708771
1.3351232,1.4948831,0.36587122,10.08004013
1.3160034,1.2913144,0.05658585,13.8937506
1.3937432,1.5037758,0.046703592,12.972537599999999
1.8836563,2.0116277,0.053274583,10.352526
1.4597485,1.256642,0.17386672,15.307945
1.0993892,1.5891894,0.3581404,12.1044306
1.8590467,1.6708398,0.4774924,11.875857
1.2329527,1.3394587,0.1974228,10.75898595
1.4410203,1.4428694,0.017945519,17.7991253
2.035853,1.0868744,0.18584833,10.4289506
2.0016866,1.3474131,0.19154525,11.7486791
1.7038397,1.5327578,0.07583476,10.16631952
1.7133111,1.855699,0.3634137,11.0065111
1.3289211,1.3789833,0.04228026,13.192137800000001
1.736937,1.8282442,0.016211852,19.75876
1.6929151,1.4431679,0.4090496,10.8491661
1.1589578,1.1721298,0.015787922,19.9048644
2.0722601,1.3242896,0.5187388,11.8339695
1.7089167,1.781004,0.03794842,16.191284
1.2046078,1.2003026,0.05932076,16.407235
1.5497108,1.5097663,0.26422173,11.7569926
1.3915964,1.1719362,0.11151418,15.116102
1.522581,1.6381423,0.034743268,15.0833255
1.6625631,1.4712968,0.2133771,10.32994285
1.8953116,2.0002232,0.041446123,11.6140117
1.1826078,1.0846716,0.1318113,16.7521906
1.148481,1.899042,0.25291568,14.6915197
1.3855852,1.4643431,0.017045422,14.408180399999999
1.6124821,1.6810975,0.17781013,14.405633
1.7446765,1.803799,0.03533747,12.6829666
1.2233354,1.335675,0.34524518,11.3773695
1.0247656,1.0149153,0.042568326,15.024321
1.0314748,1.2208538,0.11968812,13.2972082
1.2888403,1.2836095,0.06972271,15.508077
1.1861273,1.6064754,0.29204983,12.8615627
1.6272771,1.5840622,0.34860617,10.84801875
1.4539881,1.4874669,0.06654312,11.9407663
1.3397524,1.1023872,0.14199163,12.7548477
1.9040489,1.9674108,0.029446153,12.950709
1.6421251,1.5077388,0.18285067,14.4046232
1.823241,1.5056522,0.30616763,10.8086987
1.2946436,1.2525607,0.08049215,10.26759807
1.6534559,1.8270447,0.09640943,10.36365595
1.5911319,1.3379947,0.42600948,10.54202385
1.0487425,1.1082627,0.26285762,13.714832399999999
1.421534,1.359088,0.23806092,17.8516793
1.1164112,0.9532453,0.22794175,12.2374128
2.0023832,1.1755673,0.30310738,16.1239016
1.8314533,1.8945963,0.025434796,17.8146195
1.5559692,1.6105473,0.025273131,13.2188106
1.4195162,1.4082916,0.13198495,11.9210081
1.3868749,1.4138352,0.39702445,14.0190753
2.0607612,1.9722215,0.3761276,13.8425425
1.9039875,1.9142504,0.14918526,12.2524454
0.9763296,0.9321999,0.06663262,17.1622646
1.3631423,1.3240421,0.047029056,14.638096
1.3493546,1.2922572,0.11583537,10.3682157
1.8661796,1.8542597,0.022311157,18.505223
1.051956,1.2431756,0.33261284,10.20760803
0.9866494,1.1016028,0.1456853,17.900613
1.6308929,1.6290915,0.11300526,13.6602327
1.2501866,1.5917642,0.2679823,17.643247
1.08585,1.9136373,0.21999891,10.49318567
1.3849962,1.5875702,0.3543598,11.2899247
1.6459861,1.4085453,0.45424965,10.32116383
1.610178,1.6388221,0.08342419,16.2868434
1.8124533,1.3554476,0.27448118,13.0617955
1.2597766,1.2382059,0.1793066,10.53195253
1.2236507,1.2223886,0.21747622,13.2131395
1.2046703,1.6582633,0.15042353,11.797048
1.7585487,1.7399241,0.2448557,14.647613199999999
1.614703,1.6863225,0.04072741,14.8504442
1.3632581,1.3632011,0.040353533,15.339496
1.4558651,1.4890031,0.017804705,18.756091599999998
1.5687524,1.605839,0.034242406,14.7470903
1.6236887,1.7416055,0.038016554,16.529184
1.4622455,1.5924168,0.3370565,11.3134292
1.6488785,1.7313325,0.019169891,13.6453348
1.6157507,1.3775661,0.4127416,11.549294
1.5839337,1.2330923,0.34353003,10.25459027
1.9702847,1.5552804,0.4872361,16.612478
1.2881138,1.1944172,0.1482826,13.0657306
1.961507,1.9923034,0.18887484,10.527281200000001
1.7616837,1.8764453,0.055954065,11.20776825
1.000511,1.5231322,0.5136975,10.22073219
1.8087786,1.3774005,0.48650646,10.08075447
1.8035238,1.0782356,0.17101236,14.0028545
1.4567441,1.4251034,0.11909773,10.6283938
1.7567737,1.8191829,0.022955349,18.041190999999998
1.4058843,1.4079187,0.021671003,16.38295
1.53803,1.5774021,0.055329934,15.410869
1.516475,1.4837432,0.07782701,15.694544
1.6485772,1.2402556,0.34583697,12.5385466
1.2894576,1.5062829,0.40929493,11.4560354
1.8818985,1.7785318,0.23722008,10.33417545
1.2604192,1.2870376,0.09413592,11.6598351
1.4752127,1.5010391,0.019503389,19.513382999999997
1.2364397,1.2159961,0.2540607,11.5923451
1.1918452,1.0367202,0.07093255,11.0681348
1.7244712,1.1316657,0.30868483,17.8848153
1.720258,1.71104,0.2998559,11.2902671
1.3944483,1.7652345,0.45167786,10.9755523
1.5356154,1.5098436,0.09374942,10.15584669
1.6943028,1.4442945,0.30162784,10.68942726
1.5525956,1.4897687,0.25542152,10.74543074
1.7343867,1.6774061,0.20050173,10.13139613
1.1501304,1.0489424,0.23476882,12.9299843
1.8004541,1.5764928,0.26673102,10.4082224
1.3379093,1.5245035,0.2379463,10.2491283
1.398331,1.4872878,0.07797661,10.982132
1.4686205,1.4884224,0.026034087,11.2507688
1.516631,1.5267072,0.05740117,18.994670499999998
1.7506819,1.8171395,0.031467598,14.514481400000001
1.680707,1.6143725,0.24480495,12.7644774
1.8181865,1.9683458,0.0417268,17.8078425
1.6586406,1.7765017,0.26237583,11.8978268
1.5849586,1.7014647,0.024858812,14.3686306
1.3776813,1.1169053,0.2692406,11.4724651
1.5109581,1.8025281,0.19750154,15.5149984
1.3756518,1.296665,0.055381518,15.262648500000001
1.0646979,2.1913958,0.1767791,10.23088647
1.640373,1.0007734,0.12934119,10.29409818
1.4733251,1.4726229,0.015970586,17.802869700000002
1.495316,1.2342875,0.35227275,12.108443000000001
1.2647594,1.3135009,0.15369445,13.450129
1.4292669,1.3902338,0.37953112,10.3859902
1.0111103,1.3776021,0.41091442,14.4533315
2.01981,2.0958483,0.3051369,12.7638584
1.1026834,1.70452,0.512023,13.8833666
1.5642822,1.2766432,0.23668107,12.2671022
1.6980547,1.1759554,0.35266623,10.3933911
1.7917516,1.9342172,0.12747154,12.3486482
1.6937946,1.4021678,0.19176051,11.6898888
1.6348294,1.6578114,0.016536206,13.289401999999999
1.679656,1.7005801,0.17696407,12.872697
1.9615295,2.1123257,0.03034985,17.6273334
1.7888025,1.8734604,0.027445417,17.3460066
1.4497666,1.513897,0.25364378,15.054155
1.6277323,1.6962849,0.0323388,11.07403934
1.5998757,1.6393641,0.351889,12.6482978
1.2170435,1.2402662,0.033538554,18.515061000000003
1.1643987,1.1059756,0.20674296,10.7592521
1.2094576,1.1793854,0.031514246,19.381283
1.2049564,1.2073269,0.07984329,19.401997299999998
0.9876463,1.378358,0.22753218,14.087150000000001
1.9777057,2.0702028,0.10891709,14.1616234
1.7837144,1.3322127,0.3298059,12.850651
1.6932797,1.7626259,0.1001833,13.5508925
1.569041,1.4721262,0.18008631,10.7012477
1.0314128,1.1941113,0.41068342,16.4529854
2.0107522,2.021881,0.2488325,13.098408
1.4190326,1.3973377,0.027044905,17.203217
1.4185486,1.3505551,0.16435662,11.541814
1.6544244,1.785155,0.47632912,10.6920738
1.1736166,1.2520523,0.3489761,10.67198366
1.3289491,1.3927584,0.09132914,11.9168946
1.3399699,1.2835331,0.06330025,15.7285756
1.7488674,1.8226151,0.06545145,13.8334355
1.6659664,1.2275518,0.032369222,11.0760936
1.6652513,1.701985,0.06881356,15.205862
1.8862021,1.686003,0.37567928,11.5401126
1.0904827,1.1606317,0.19188656,10.42041194
1.1131918,1.5761311,0.15682718,14.299501
1.7487273,1.8857325,0.06801345,12.545359
1.4672401,1.3225182,0.14926416,15.683098399999999
1.3552923,1.2690929,0.071547225,16.078779
1.5709208,1.5945287,0.07454438,16.403104
1.8822274,1.9182988,0.13308585,11.917586
1.3675588,1.3739523,0.027961647,12.911009199999999
1.4895391,1.540772,0.052224908,18.204610000000002
1.5506673,1.5740747,0.36731067,11.4931819
1.2759932,2.1370282,0.08839199,10.22725469
1.973375,1.7483386,0.16544755,11.6995329
1.4767672,1.2134993,0.40828013,10.09163739
1.8696315,1.7664456,0.22263928,12.1029285
1.6383462,1.0366439,0.10616803,11.6185075
1.5712575,1.6384864,0.2900725,11.6219181
1.3801398,0.9891692,0.13493814,14.8084185
1.1010116,1.6292174,0.60278326,11.23193175
1.8761451,1.9915711,0.029359668,14.80527
1.8117191,1.7619228,0.16079804,15.0982565
1.6456771,1.6904843,0.017105995,19.231144
1.349957,1.3987018,0.050315768,17.2743225
1.9116474,1.9894388,0.08609129,10.57343658
1.7616142,1.8594025,0.036168795,12.6825777
1.8596786,1.9342775,0.018570807,18.843473
1.1851678,1.1620655,0.13891718,11.6525373
1.4458551,1.4174714,0.052368313,13.044487199999999
1.4820148,1.4771173,0.031528477,16.54707
1.2512864,1.5907487,0.17993526,10.46387684
1.7877581,1.4924297,0.42875448,13.7539598
1.9748538,1.1821926,0.29943797,10.11902541
1.2365254,1.2940092,0.22505397,10.34313664
1.2004685,1.226422,0.06142786,18.749509
1.6855942,1.6768596,0.12567432,12.7385485
1.2069379,1.1557168,0.09513556,17.2260433
1.5132773,1.5598862,0.16751362,11.0810215
1.508819,1.4343624,0.23804793,12.435114500000001
1.146476,1.2586888,0.1269511,15.169300999999999
1.6410451,1.7002236,0.019071031,19.797597500000002
1.7327719,1.0432658,0.21687405,12.3770729
1.2046937,1.5323347,0.24468987,10.4828931
1.3559371,1.2693096,0.09495728,10.27638376
1.6245682,1.391273,0.371889,11.5065025
1.2724596,1.432441,0.36135072,11.10162765
1.1232415,1.1053963,0.07531613,18.902264
1.5590897,1.1044593,0.21747424,12.0264485
1.8251765,1.5151672,0.18651958,11.620785999999999
1.5575359,1.2167358,0.43656522,10.1451488
1.4732163,1.466682,0.096255876,12.0539445
1.5059181,1.4576265,0.13580127,12.8222263
1.6762282,1.2974916,0.3632254,10.9387673
1.0756325,1.1824104,0.16092584,14.866477
1.8009468,1.5799506,0.3612436,10.51867004
2.0021875,2.2244635,0.10415376,16.2746376
1.2798359,1.2974646,0.078807764,18.4921414
1.6175162,1.6144071,0.028305272,17.16928
1.4235258,1.2191284,0.16350192,14.2480075
1.4996027,1.4186677,0.13745022,15.203565399999999
1.6968169,1.570826,0.27977726,10.4904256
1.6536496,1.7554884,0.09278596,12.1153554
1.1957197,1.289213,0.37350455,10.029099954
1.2609295,1.0052413,0.1385903,12.0867495
1.3386658,1.3100681,0.029615143,18.729310599999998
1.7999629,1.580764,0.31535715,12.0516813
1.363166,1.2050292,0.118933424,10.751813049999999
1.1890906,1.2193612,0.29129887,14.639951
1.2050761,1.1114008,0.11687063,13.0999643
1.2849221,1.2783096,0.09901761,16.883064
1.5368452,1.6227975,0.048595805,16.9221115
1.5471201,1.6203866,0.31953698,14.0153491
1.2906517,1.1033419,0.30993465,10.69316484
1.3153465,1.1191168,0.23724695,10.24401348
1.8578424,1.6957822,0.34734365,16.6599905
1.4018505,1.2712599,0.29240376,17.630002
1.4167999,1.3524942,0.14557402,14.8467788
1.6901346,1.6863608,0.06536266,12.7117547
1.8836452,1.7930758,0.16176784,11.1836705
1.3309172,1.469187,0.2614664,11.2857503
1.0894343,1.2387527,0.24732225,10.43410547
0.97191733,1.2230716,0.197786,13.4545037
1.4115833,1.0362859,0.110070236,10.9873365
1.3276694,1.3387486,0.0350512,17.2291523
1.0558248,1.9681907,0.10238509,13.3173996
1.3527715,1.383141,0.17655793,15.0943756
1.2079487,1.2370193,0.05075779,14.645779000000001
1.9869734,2.09309,0.021770066,18.580824
1.9809527,1.1891209,0.2780773,10.819635
1.475305,1.2309533,0.45342645,11.4632732
1.7114055,1.5239723,0.1637689,10.8854905
1.6898794,1.6996739,0.114118025,13.342508
1.3597145,1.3762739,0.040189967,19.6761084
1.6514647,1.7013597,0.019812908,14.6415067
1.3619708,1.360507,0.012347495,19.291270400000002
1.1624024,1.242167,0.1326886,18.119177
1.4110067,1.404176,0.25045064,10.55870537
1.000151,1.253433,0.45812708,15.978612
1.4003018,1.3244092,0.27234703,14.326516999999999
1.8841405,1.9281135,0.0173366,17.577026500000002
1.6655331,1.7588518,0.05540965,12.8896725
1.849753,1.9330478,0.019083321,19.22756
1.3356007,1.3685613,0.15161864,11.4648114
1.1218451,1.7877553,0.20496298,15.512097
2.0861714,2.260881,0.13547617,10.12187132
1.8954235,1.9520093,0.069463074,15.1113987
1.7593701,1.820088,0.07919059,16.282640999999998
1.6656961,1.7551069,0.017942695,18.924084
1.3640354,1.2438543,0.25287333,13.0220795
1.8025271,1.2377864,0.292449,12.0637077
1.1200974,1.0920796,0.06693258,11.6365081
2.098748,1.6902821,0.5102026,11.7845142
1.4511528,1.2320426,0.23197322,12.8691703
1.6696064,1.7698932,0.0154505335,19.846924
1.5140375,1.4579778,0.17489563,12.102055
1.6881129,1.5269473,0.26019803,11.1809601
1.2319243,1.0414373,0.31807613,10.039464044
1.127949,1.3057867,0.31530815,12.6975912
1.3246812,1.3164552,0.04051063,18.4836
1.5686721,1.5981071,0.026196046,15.895196
1.4131173,1.3871531,0.04660952,17.662443500000002
1.0382609,1.4303763,0.53432393,12.3503591
1.2407242,1.3126113,0.17874347,10.9993019
1.6826792,1.9846352,0.10975929,14.0430003
1.5954127,1.6500163,0.02067138,18.251089999999998
1.8553545,1.925636,0.02189768,13.149411
1.6643324,1.7068233,0.5817723,10.8263779
1.2184843,1.2017355,0.36123207,12.3141664
1.6444576,1.9140669,0.101881914,10.6547194
1.164405,1.3151088,0.30268967,13.1424308
1.9800425,2.130061,0.033278182,13.4986094
1.4729952,1.5030327,0.02428303,13.9753547
1.4443905,1.4315176,0.015285482,15.838911
1.5929412,1.4211898,0.25718305,18.3343655
1.3919524,1.1895826,0.2059782,12.9997453
1.4303184,1.2860742,0.23889382,11.1491535
1.0893496,1.1922584,0.36719316,12.847189
1.6207834,1.6383495,0.026482409,10.43851167
1.6450524,1.7125309,0.02529642,17.805599
1.8853894,1.9883044,0.024100428,14.2836684
1.7446707,1.3600261,0.3266648,10.20978346
1.5452394,1.6834499,0.08165607,17.220123
1.5684035,1.6664491,0.3744116,13.445136999999999
1.5278563,1.3401643,0.1552954,18.6906946
1.7286714,1.7106266,0.15317622,13.4167343
1.7372466,1.7665904,0.09456354,14.064299
1.3604351,1.3477398,0.13606928,14.7561067
1.6901361,1.7263596,0.023940833,15.6375563
1.1661193,1.0807124,0.08067137,15.8335525
1.001962,1.315353,0.30550215,14.9638748
1.2957504,1.3610032,0.087259926,13.8041753
1.5600948,1.4500042,0.5119665,12.0601465
1.5168027,1.451524,0.29814026,19.153883
1.3845128,1.2301068,0.3389447,11.426141
1.3234981,1.3361107,0.06323456,15.1966125
1.7108728,1.6794907,0.12935835,13.1294516
1.5296227,1.5746982,0.031007387,14.4312978
1.3177814,1.3814971,0.14596038,18.5936075
0.97765845,1.1658552,0.14435226,10.7242209
1.5690166,1.5980327,0.026290614,14.4699433
1.1718329,1.6345954,0.30423996,12.5484022
1.5799453,1.0773394,0.11362649,11.1793511
1.7954748,1.6387036,0.15138452,16.062925
1.3216299,1.2143973,0.21608001,12.656051
1.6293436,1.6195667,0.13372473,10.50333135
1.5979714,1.4268582,0.2354743,12.7633932
1.242569,1.2286819,0.08701171,11.927499000000001
1.8643159,1.3952842,0.5315176,10.069421394999999
1.6012274,1.6172727,0.04447446,13.564227500000001
1.5098028,1.5094504,0.18004067,14.112179600000001
1.5933746,0.91890967,0.21074058,10.54820206
1.0806895,1.3368943,0.31256163,11.3159823
1.9765579,1.9064003,0.23402016,12.4647161
1.1708902,1.1825478,0.059738092,15.8947587
1.4066485,1.2202606,0.1430178,14.289174
1.2584468,1.1255476,0.21251708,11.943947
1.9874455,1.4895959,0.1973311,10.3936953
1.540915,1.0598571,0.12699343,10.41519508
1.3497465,1.1700411,0.26411366,12.170251799999999
1.4267317,1.5507659,0.1856027,10.30364016
1.321563,1.4247048,0.33945602,14.4661668
1.0413122,1.1101222,0.14644681,10.9890427
1.226925,1.3781084,0.08751154,11.9343267
1.3668829,1.3245734,0.13613123,18.63024
1.7864404,1.3585271,0.14397925,10.4141536
1.4201503,1.4385641,0.017345669,19.264893999999998
1.5660429,1.6003647,0.09397465,14.248643
2.1011767,2.1206083,0.18753941,11.5459599
1.5021291,1.467144,0.08812041,16.804845999999998
1.9847181,1.8016247,0.25889364,10.36530875
1.4214193,1.384598,0.03198971,10.7869014
1.7350315,1.5923388,0.19499089,11.8423814
1.4563942,1.4148477,0.33956927,11.3111259
1.3209866,1.1796877,0.14779955,10.64240016
1.5261692,1.5401597,0.33796176,11.779201
1.5135505,1.5066456,0.02468905,11.7024398
1.2791573,1.2195449,0.08690354,12.718012
1.2844737,1.2124393,0.24800357,11.6017106
1.5597441,1.5892248,0.022928728,16.81345
1.2456689,1.215385,0.19258082,17.986358
1.6753839,1.45121,0.5182292,11.1768352
1.4784524,1.259325,0.19131687,10.29698033
1.8713604,1.962889,0.015892345,17.0687383
1.3594841,1.4416251,0.25304347,13.824789800000001
1.7931979,1.9016476,0.027540086,12.2731669
1.7081093,1.7990336,0.027109353,13.3689407
1.2396367,1.450688,0.38503802,15.911259
1.2531714,1.3878291,0.42322728,11.1993803
1.5986589,1.5965098,0.20280537,15.9667265
1.4041796,1.3445644,0.17929663,10.6923179
1.2465732,1.3112001,0.27970043,10.7727568
1.0942984,1.5592687,0.110576645,10.38786143
1.5878783,1.6273305,0.01881344,16.920856
1.6591809,1.5957398,0.12923503,16.6745347
0.94602686,1.2781227,0.19505712,13.3086386
1.2689533,1.4269075,0.22024044,11.14760175
1.4123182,1.4716656,0.23219232,12.2269534
1.3325167,1.811312,0.15781681,13.1653714
1.2429947,1.7962687,0.15666826,14.4813538
1.5349866,1.2758826,0.12228616,12.1902865
2.1115038,1.2396579,0.14507252,14.818587
1.3525897,1.0977807,0.20879814,10.03659239
1.4635475,1.4670157,0.020186614,19.923315000000002
1.0506525,0.85941625,0.16720067,12.837484
1.4442514,0.9020593,0.13060816,10.09814177
1.5350595,1.5673232,0.0889307,18.704998500000002
1.453108,1.3236234,0.36120787,10.913548
1.5738752,1.4308467,0.1659657,13.205965800000001
1.3518792,1.2896366,0.22007507,13.6441818
1.2729545,1.4086931,0.1790408,10.018075886
1.408626,1.5448678,0.38593492,10.18971622
1.4048951,1.4070728,0.069149785,11.432431600000001
0.98810893,1.0385678,0.20956922,10.9432889
1.7282183,1.7650769,0.03833719,12.3704942
1.5964274,1.619673,0.019194191,12.2601381
1.4662354,1.31863,0.17077893,13.1701422
2.1155906,1.1726339,0.1864098,13.426717799999999
1.8078555,1.8189273,0.23220024,14.836577
1.867094,1.6010395,0.47144797,10.17789293
1.9469863,1.902603,0.10330029,10.07993236
1.2395911,1.3019503,0.088696,18.612528
1.5396042,1.5613014,0.024047494,13.709379
1.370363,1.502499,0.126254,14.308204700000001
1.3280334,1.3910356,0.4089151,10.034374988
1.257935,1.0726846,0.14978549,10.1455446
1.3381798,1.3233111,0.05844674,19.0905845
1.8245069,1.8870183,0.034512065,17.8207725
1.5491331,1.8386524,0.51805234,12.5459158
1.3420999,1.3241737,0.028264806,10.04131713
1.8481255,1.838942,0.2190184,14.266466
1.6166544,1.7602875,0.026642932,11.4211874
1.283193,1.2656116,0.16379061,11.8723235
1.8236272,1.8916303,0.025381202,16.2399065
1.4288592,1.3871335,0.052453034,17.4447626
1.5706933,1.5996288,0.047079153,15.3318024
1.7213349,1.2395748,0.19658017,10.135397
1.6156886,1.3906331,0.4662008,10.013353056
1.4233463,1.4786041,0.22488205,10.074249133
1.9935335,2.083684,0.07910288,14.205815000000001
1.5239246,1.567069,0.028088206,12.177814699999999
1.4006516,1.3829486,0.14142802,17.014323
1.6804153,1.1781504,0.22382689,10.14083798
1.5299009,1.5416512,0.026944838,12.543504800000001
1.314658,1.3230915,0.30096963,10.339667
1.38983,1.2345709,0.18055372,11.549275999999999
1.0603057,1.9063021,0.42599064,10.6765939
1.2998893,1.3241112,0.045818344,15.928360000000001
1.8621333,1.9740921,0.03245973,14.1752446
1.369761,1.3607948,0.20141305,11.04227655
1.2908287,1.3771923,0.16855781,10.18810252
1.8392788,2.024574,0.096829645,18.805685
1.4529748,1.3080739,0.15743108,14.149311
1.518238,1.5269711,0.06215884,13.6881045
1.4793949,1.2451607,0.35061336,10.9012745
1.6432967,1.528343,0.44998255,12.639578
1.9921691,2.187839,0.023243401,12.3290168
1.4053035,1.2279795,0.3367547,10.19811181
1.0375744,1.1107202,0.0561576,14.4119152
1.8403704,1.8868523,0.018841375,11.7249638
1.8732512,1.8972389,0.25196403,16.292739
1.0484899,1.1600006,0.2261233,10.044040955
1.1090162,1.0387352,0.059007723,18.956703
1.4599558,1.4929063,0.06735145,19.5089114
1.5903072,1.6132909,0.095801234,11.4567725
1.769249,1.822109,0.017321158,16.225971
1.2438605,1.2095149,0.1110998,11.2976746
1.481419,1.6015434,0.3745867,11.5898502
1.6321958,1.7222555,0.07393979,16.359894
1.2929511,1.3123097,0.27745268,10.213683230000001
1.3045546,1.3360255,0.07966975,15.611571
1.5174303,1.1708555,0.29949594,11.3784978
1.2749356,1.326843,0.22737235,12.0025274
1.8340664,1.8647752,0.23588982,15.6127375
1.2299733,1.4432061,0.25450468,10.13428877
1.4032493,1.2766328,0.2094509,10.21384537
1.7119675,1.9049603,0.038347326,11.8007599
1.6490626,1.6758587,0.06461455,10.3783862
2.0748303,2.1967785,0.035344332,18.478993000000003
1.4061656,1.5127218,0.4811108,11.4588298
1.3510507,1.1674144,0.14858438,12.774296
1.3988189,1.4371603,0.23280987,12.0643657
1.3018147,1.2376525,0.25114456,14.117135000000001
1.4021456,1.4028437,0.12231768,14.3229112
0.90439004,1.507846,0.3433654,10.4786061
1.6709127,1.451349,0.19523923,11.2322655
2.095066,2.0312276,0.2570014,11.025742900000001
1.2261338,1.2065176,0.124239005,15.155223
1.4029473,1.375465,0.19728725,14.0459865
1.4672508,0.919151,0.09945289,16.183396600000002
1.6799889,1.7424209,0.018938972,11.01491906
1.3697313,1.4695528,0.37996355,11.0654091
1.9395174,1.8508997,0.09697827,11.6903256
1.4909801,1.4417865,0.029035818,15.126213
1.3292114,1.4547222,0.0880622,14.336905999999999
1.3407849,1.3316528,0.030307222,16.965729
1.7852738,1.9619697,0.060723487,10.21719102
1.500939,1.4838057,0.05141889,12.8365988
1.6783187,1.375228,0.15755688,11.563019
1.2940902,1.27862,0.05491582,10.1776192
1.5772538,1.6291304,0.029912287,17.585465
1.542628,1.5188853,0.04586115,16.674071599999998
1.6451982,1.1382031,0.22509858,10.18274356
1.3828305,1.5251713,0.37035584,10.22570966
1.6168504,1.6406153,0.111771226,19.044068
1.0249406,1.089703,0.121276245,10.29363563
1.4083052,1.4014602,0.027121557,12.958362399999999
1.1702709,1.2491708,0.10899792,14.7012725
1.5743504,1.5342457,0.1961243,10.16623177
1.1513225,1.2328172,0.2730542,12.04581
1.5686358,1.5660973,0.44072878,11.622816499999999
1.3453772,1.5619266,0.2000032,14.7553056
1.3292452,1.0445116,0.17909737,12.507108200000001
1.6536204,1.6744621,0.03214373,17.1936
1.2129015,1.202728,0.0564002,12.2512484
1.5307758,1.6141756,0.06299118,11.17065325
1.0899988,1.5199312,0.27449563,15.6275785
2.0457869,2.1693282,0.01945986,17.196547
2.090588,2.1789763,0.035648808,18.307163
1.5955026,1.5896101,0.56654185,10.09834587
1.548231,1.5085465,0.14088024,13.6833045
1.3939885,1.4466422,0.30777007,11.2398839
1.9485784,2.0172753,0.031737525,14.200746
1.6470306,1.6856697,0.050667465,11.467853999999999
1.3273442,1.0298423,0.18302496,10.037862747
1.569763,1.5121603,0.19359769,11.12552695
1.2705147,1.2794895,0.19569442,12.6490647
1.6626724,1.6227453,0.15131225,10.20479836
1.0011089,1.0291529,0.09314604,19.544613400000003
1.6319823,1.6692538,0.079003744,14.344926000000001
1.3419851,1.270355,0.15179436,12.8717062
1.7263641,1.7116791,0.13233058,11.6850287
1.2831634,1.2883162,0.03445812,15.753426600000001
1.5386269,1.3767782,0.2751747,10.9323592
1.6444095,1.1219509,0.16106518,10.9752652
1.7102007,1.7278082,0.12673825,10.8412044
1.7214396,1.7979503,0.039593577,10.7772393
1.2639204,1.5573031,0.25868064,13.459525
1.6193963,1.645577,0.21315992,15.926199
1.5176238,1.2649378,0.52794886,11.2249496
1.5173733,1.4065378,0.310833,13.7760997
1.3489597,1.2424911,0.14875087,13.375779699999999
1.3898652,1.3107667,0.04840256,17.203606399999998
1.0852513,1.1290872,0.23496825,10.8727287
1.3112602,1.2431284,0.18982242,10.7321034
1.3388466,1.1167414,0.091809265,11.2728216
1.5068487,1.5231323,0.14047241,12.2151786
1.4153498,1.1414188,0.07308407,12.801999
1.0363804,1.3440832,0.2295968,11.6188204
1.3561072,1.1875242,0.25432396,13.6521557
1.3256832,1.3402575,0.13018379,14.6915796
1.7976934,1.7633858,0.07084219,16.258264
1.8125907,1.8376335,0.050270602,12.7593312
1.7458949,1.5710313,0.15669249,13.198929
1.7011365,1.2460784,0.34835136,10.7487373
1.2204157,1.2177408,0.288195,13.5548228
1.8760132,1.0547038,0.18530391,10.25191603
1.7185609,1.2237267,0.31931177,10.042668553
1.4026041,1.3911273,0.018840406,19.978013
1.7905366,1.3979218,0.41938394,11.0079111
1.2915223,1.406587,0.25730532,12.956064999999999
2.0138745,2.0035298,0.21919702,16.394430399999997
1.0823771,1.699944,0.33793157,10.4103378
1.5632583,1.6450394,0.027367592,16.700695
1.5355699,0.92609227,0.18908139,10.0123135
1.5460038,1.5885799,0.050205752,15.5131364
1.2111316,1.0455406,0.115692735,10.63206084
2.083887,2.2355258,0.07363528,10.7992845
1.5186836,1.5804977,0.13608569,10.7073706
1.2790374,1.2718629,0.052460942,19.4701505
1.538518,1.4268438,0.3615333,10.8615082
1.3251559,1.2807598,0.13039759,11.0249656
1.6690276,1.6586847,0.11864693,16.075061599999998
2.0316882,2.1322093,0.03969912,14.880378499999999
