M_chirp_true,M_ratio_true,M_chirp_pred,M_ratio_pred,sigma_M_chirp_pred,sigma_M_ratio_pred
1.408715,0.688368,1.5562549,0.83379704,0.44383645,0.117246196
1.2682652,0.7616111,1.216656,0.75011533,0.22422746,0.15193883
1.2225276,0.5537615,1.3451424,0.8275636,0.5171391,0.13311383
1.1617134,0.6947823,1.2152276,0.7719001,0.21281284,0.14484425
1.4289721,0.9680945,1.2231853,0.75848067,0.21358149,0.14621805
1.1189681,0.81627154,1.3484297,0.70325786,0.15197848,0.16854298
1.3697857,0.71157163,1.1265581,0.8552836,0.30734506,0.11737453
1.5156373,0.97171515,1.369071,0.74760765,0.27494755,0.15437599
1.8548397,0.7363098,1.4058969,0.75777453,0.3378494,0.14940177
1.0205382,0.8737182,2.0456703,0.935465,0.18263263,0.058610965
1.953281,0.9639841,1.3302169,0.74952084,0.21744321,0.15414408
1.5051618,0.56970656,1.1591121,0.80072933,0.2466804,0.12892589
1.3542513,0.7353286,1.554009,0.7725201,0.40861785,0.15341344
1.1189991,0.621387,1.2879288,0.7737514,0.33939898,0.14450224
1.6148376,0.89619327,1.5464013,0.78252184,0.3739299,0.1429833
1.5764939,0.7147329,1.5091407,0.79370767,0.32199126,0.1331945
0.95471793,0.96430814,1.173862,0.79010457,0.29135463,0.13942587
1.5616182,0.694578,1.4378939,0.80352443,0.34918222,0.1454047
1.0376123,0.89202714,1.5009761,0.75682175,0.30592534,0.14884947
1.404696,0.88631624,1.6682601,0.8165161,0.27862698,0.122053325
1.2471462,0.75056523,1.4196084,0.70375115,0.13730033,0.17299874
1.9663154,0.8268769,1.0987275,0.8257403,0.20528328,0.115964204
1.6074007,0.83647364,1.1987619,0.7855308,0.27661112,0.13607699
1.5575067,0.7582141,1.2736795,0.79615,0.36355054,0.13463081
1.5468804,0.5274828,1.3667722,0.7014697,0.16688585,0.1695472
1.1844889,0.8226948,1.4349313,0.83052725,0.53068966,0.12240329
1.4494404,0.66823757,1.340533,0.7901591,0.2797228,0.1363728
1.3294393,0.41652688,1.428585,0.7751632,0.39900032,0.14922418
1.5074656,0.890474,1.5382917,0.83416134,0.47102258,0.12728268
1.3168154,0.7325106,1.2744424,0.7400693,0.2519843,0.15699042
0.9081493,0.9403394,1.0146079,0.83152646,0.15720595,0.11220188
1.0304062,0.7993541,1.1630461,0.7795074,0.29088816,0.14454652
1.346658,0.6084892,1.3530545,0.7598424,0.34811383,0.16161378
1.8719398,0.9619132,1.1260564,0.8140806,0.24301215,0.12628412
1.968089,0.8662408,1.6461267,0.83159053,0.5758952,0.12786786
1.9153498,0.8997127,1.2413349,0.75676847,0.20959225,0.14754356
1.7388303,0.8033971,1.3050241,0.8081006,0.41814125,0.13471094
1.5479988,0.83650714,1.1428733,0.7566446,0.10873779,0.13493411
1.4255725,0.91693884,1.6935658,0.8021135,0.29059678,0.13142341
1.4959539,0.5219618,1.2615337,0.77318645,0.31830496,0.14680608
1.177123,0.8023411,1.5054986,0.78632736,0.37166578,0.13992819
1.347275,0.47595865,1.1194022,0.79695845,0.25190562,0.12869906
1.8245394,0.7472384,1.2353263,0.787873,0.34122247,0.13498063
1.8834178,0.84116244,1.1594638,0.7532602,0.08921696,0.13589662
1.4461393,0.96628374,1.2637932,0.7747984,0.26470286,0.14404008
1.3335019,0.53287596,1.2190003,0.7337926,0.1386468,0.14900002
1.7392703,0.7315616,1.2550979,0.7610018,0.23822376,0.14263757
1.3554972,0.7325879,1.2414296,0.75694346,0.2571825,0.14715101
1.3455849,0.6246468,1.3933296,0.8126102,0.553783,0.14438204
1.6883419,0.93765604,1.3874438,0.75838846,0.30557296,0.15272127
1.7937711,0.72308,1.0545921,0.82591116,0.17395431,0.11726366
1.2935796,0.92417985,1.1718974,0.8020982,0.3367894,0.13366988
1.3853832,0.86189115,1.2324479,0.78606087,0.31869942,0.14136225
1.3333944,0.9977616,1.3828528,0.90068793,0.6387546,0.09392821
2.0104754,0.9679523,1.1757753,0.76883376,0.14213467,0.1378856
1.7897887,0.69334584,1.7336698,0.83227605,0.22399426,0.10707519
1.7917768,0.91553384,1.015806,0.8350919,0.23021984,0.1182124
1.3704015,0.805461,1.322516,0.80960613,0.47800314,0.14199969
1.8744065,0.9804982,1.4339297,0.79468596,0.3667193,0.137637
1.4720149,0.7666061,1.1827731,0.7619889,0.15819953,0.13848807
1.8510094,0.977222,1.4924445,0.7306186,0.15128303,0.14897864
1.3236271,0.51868343,1.4770179,0.7676432,0.45329297,0.15249333
1.8514049,0.7986743,1.528758,0.7768489,0.30142307,0.14326622
1.3208686,0.428776,1.0840523,0.8214899,0.19175059,0.11779371
1.9487194,0.8720473,1.4036708,0.7159823,0.19228078,0.16048408
1.1443763,0.63571614,1.2001936,0.73426443,0.10454361,0.14382796
1.5664585,0.8630222,1.2410779,0.78069377,0.27134433,0.14396258
1.222623,0.8387489,1.2972066,0.7076371,0.100326754,0.15679419
1.3482269,0.9046848,1.1847215,0.82493305,0.3920615,0.12779069
1.6587757,0.9675149,1.4381936,0.73461235,0.23344547,0.15770847
1.2043554,0.85874856,1.289717,0.7232913,0.23833688,0.16181204
1.0451455,0.8081613,1.4378788,0.8154002,0.48861614,0.13990735
1.7650249,0.9646019,1.256017,0.7636692,0.2775532,0.14645809
1.6256872,0.5775063,1.1740515,0.7844517,0.2204464,0.12893857
1.6616912,0.6866078,1.2592299,0.7501881,0.2772212,0.15217103
1.1510198,0.86119705,1.2993224,0.7783769,0.39353973,0.15242934
1.5308901,0.88939357,1.5559387,0.7990261,0.42947996,0.15197656
0.99131525,0.9274451,1.3620079,0.72715867,0.19479941,0.1570096
1.6654615,0.9437888,1.4094207,0.8098541,0.41094282,0.1281523
1.1363088,0.69287926,1.4703424,0.7400253,0.22030392,0.14888255
1.4799106,0.55833256,1.8992624,0.88463885,0.23888491,0.07984592
1.8409694,0.9397578,1.2824523,0.75615454,0.35141316,0.16373545
1.1603215,0.6006907,1.355434,0.7638159,0.33445513,0.14995107
1.1947812,0.5689817,1.3978512,0.7708705,0.47589737,0.15347816
1.2363234,0.6646008,1.4188049,0.7691805,0.23316044,0.13593015
1.186577,0.5990823,1.345665,0.7315982,0.18256395,0.15369983
1.5667061,0.7686502,1.2452338,0.7263701,0.07101304,0.14662588
1.2888091,0.6866782,1.1112459,0.7711065,0.11535573,0.12949347
1.4504131,0.5503209,1.1772492,0.81984246,0.32624587,0.1257957
1.2122837,0.74227244,1.3322701,0.7083358,0.16390674,0.16080903
1.4812278,0.49405918,1.8094418,0.88796157,0.78424734,0.09438225
1.2819885,0.7922753,1.1834393,0.82047373,0.26380253,0.12850824
1.3537512,0.71422565,1.365289,0.7585993,0.39484718,0.15707096
1.8727659,0.9025063,1.7801085,0.9298078,0.81509095,0.08426704
1.5041196,0.6659853,1.2532673,0.7587573,0.23399247,0.14376983
1.3207129,0.5694479,1.1496191,0.7703296,0.09517768,0.12816402
1.964348,0.9970986,1.4203606,0.7307666,0.16980444,0.15664001
1.8029596,0.769534,1.2653422,0.7188354,0.091638155,0.15267843
1.8593826,0.79219276,1.698976,0.8248206,0.2937714,0.110673845
2.1060774,0.97264,1.1833739,0.8416876,0.3257721,0.11912631
1.2066168,0.6817644,1.5816467,0.7689042,0.25433403,0.14465153
1.8161409,0.7633007,1.2914848,0.78503007,0.24478704,0.14008152
1.7507207,0.8718163,1.266305,0.72784173,0.12663923,0.15168281
1.4995446,0.92809314,1.3595054,0.7609909,0.29184407,0.14650354
0.9614885,0.9435164,1.4881248,0.7825639,0.4878964,0.15694927
1.2321657,0.51975393,1.4640949,0.7395635,0.3149115,0.16215742
1.7869558,0.7009594,1.3640435,0.8484042,0.55180633,0.12043772
1.097677,0.6810072,1.4062831,0.7106976,0.16462013,0.16720736
1.6353737,0.84072936,1.5579138,0.7926148,0.4040149,0.13061331
1.20309,0.99213886,1.3295021,0.7872213,0.41142356,0.1420386
0.95557296,0.83329445,1.3405037,0.7432659,0.28604105,0.1571467
1.8520448,0.7290392,1.6527445,0.8011287,0.37575597,0.14147408
1.0981281,0.8880379,1.1853478,0.7908393,0.15642577,0.13085486
2.00362,0.89966035,1.3567858,0.6884114,0.19167691,0.17617647
1.3984487,0.67867327,1.31779,0.7518046,0.23642649,0.1501751
1.8051581,0.96432096,1.1556439,0.7687074,0.1849272,0.13575241
1.1193532,0.62003905,1.6184423,0.80334014,0.3591222,0.13572794
1.1828593,0.6184815,1.601377,0.7563904,0.18993832,0.13958435
1.1234041,0.6307337,1.1022979,0.82232547,0.2662438,0.12307067
1.3247453,0.80568534,1.227679,0.75254565,0.20957045,0.14798976
2.000235,0.8822755,1.2887559,0.8034606,0.32451054,0.13824786
1.8170364,0.85756236,1.2774844,0.78833485,0.3028338,0.13893418
1.6587648,0.7089763,1.4260411,0.7577481,0.31568274,0.15248671
1.2921513,0.81790936,1.3089144,0.7867394,0.30826405,0.14198638
1.945852,0.854585,1.3773799,0.694318,0.18528718,0.17168047
0.9715397,0.89069,1.245055,0.80939406,0.5459726,0.14178495
1.7435206,0.99427783,1.358525,0.7686273,0.36110198,0.15406114
1.679101,0.6486014,1.3488593,0.78320754,0.35589164,0.1435799
1.8365266,0.9314599,1.4173408,0.83314556,0.62664485,0.13923754
1.0478963,0.95596135,1.8754249,0.8576487,0.17366314,0.08590963
1.4397342,0.5866712,1.6794689,0.78271365,0.08372277,0.12318447
1.3847003,0.54300815,1.4788008,0.772436,0.3451686,0.14126557
1.6913518,0.98013055,1.5209804,0.8008098,0.48355952,0.14364474
1.4397348,0.5941354,1.250869,0.73120487,0.20063865,0.15435895
1.9076049,0.7846665,1.1331794,0.7863997,0.21179967,0.13323027
1.7036669,0.84367985,1.3989577,0.7404042,0.28248286,0.14961676
1.3499484,0.75907356,1.2987814,0.75690013,0.22143683,0.14584522
2.112364,0.99967265,1.2534008,0.7737841,0.23829292,0.13975789
1.2356604,0.90194964,1.2515812,0.7796712,0.30384952,0.14445172
1.0944022,0.63260907,1.2052281,0.73814833,0.17808935,0.15213393
1.717884,0.88854164,1.3119297,0.7347084,0.18245494,0.15301397
1.2144585,0.64089936,1.4548798,0.7030878,0.0610703,0.16882811
1.1255515,0.650304,1.1087674,0.79580814,0.17246388,0.12740321
1.6661185,0.9509334,1.4232361,0.8214583,0.5676075,0.13669574
1.3931316,0.7910974,1.4680855,0.75930107,0.39999726,0.15341958
1.4200883,0.8134708,1.07777,0.80516595,0.15140481,0.11866641
1.0430458,0.8908317,1.1266451,0.77291095,0.1448777,0.13333414
1.8771565,0.9356581,1.7558784,0.82379645,0.3703656,0.11458497
1.2302675,0.94939446,1.2381539,0.84180206,0.6372472,0.12911747
1.6799959,0.74050283,1.5591614,0.81142896,0.4341777,0.13848227
1.6774676,0.92659956,1.1483781,0.82538027,0.2608842,0.12549321
1.7777704,0.93082356,1.2584164,0.79220694,0.25047678,0.13674524
1.8177469,0.9942549,1.6450219,0.8099814,0.5087892,0.1328112
1.4747677,0.6291143,1.385246,0.7261373,0.25868407,0.16823238
1.3059132,0.63232183,1.431845,0.75100857,0.23298751,0.16018255
1.3756298,0.9286526,1.599771,0.7338474,0.019777589,0.1373628
1.1979306,0.5558676,1.2303298,0.7674421,0.23499747,0.14081942
1.29475,0.738649,1.3433337,0.7350465,0.25367823,0.16510735
1.4216945,0.44316757,1.2300267,0.77114034,0.35923606,0.1406381
1.4009159,0.9702053,1.1370196,0.8240632,0.31137216,0.12655722
1.3928089,0.6743069,1.0654521,0.8339382,0.1990992,0.115260385
1.5532886,0.8588256,1.3404491,0.80736667,0.38427678,0.13785648
1.7748122,0.8243543,1.4763396,0.73796386,0.31854647,0.15705425
1.9391448,0.8244284,1.4712508,0.7935356,0.45106086,0.14172626
1.7534974,0.72015756,1.2441247,0.721995,0.1368688,0.15382512
1.0114962,0.77072954,1.3825557,0.7792417,0.31408474,0.14823027
1.5623937,0.6370408,1.4319754,0.7619597,0.33217603,0.15310651
1.359236,0.6865743,1.363955,0.69084483,0.1809301,0.17150465
1.1679701,0.77928126,1.202836,0.80997026,0.26892942,0.13061903
1.4724125,0.63298815,1.2737355,0.80304366,0.31141225,0.13190578
1.2162191,0.85948586,1.6966312,0.8685245,0.77382857,0.12930115
1.7887894,0.8500856,1.3594334,0.75190294,0.23195122,0.1520996
1.2199854,0.75733477,1.2962835,0.72695434,0.22147794,0.16541567
1.354665,0.78523564,1.2992356,0.7758282,0.34021828,0.150607
1.2907724,0.63490134,1.2461178,0.74541986,0.16820426,0.14474417
1.9642451,0.8754579,1.3865659,0.7215942,0.265762,0.17000133
1.4000769,0.797873,1.3480377,0.78498405,0.394105,0.1446435
1.3428022,0.68086797,1.3893573,0.8110704,0.4702535,0.13915543
1.7973212,0.99085635,1.1508603,0.7728739,0.15765645,0.13458467
1.1707964,0.58030146,1.4965899,0.8099323,0.48198155,0.14203383
1.3025241,0.53159463,1.1857405,0.76922107,0.21799308,0.13993235
1.1216115,0.63064104,1.4372494,0.83332354,0.76555294,0.12377878
1.4802452,0.58625203,1.3021731,0.7606209,0.23913354,0.14721482
1.3301257,0.49549222,1.2592521,0.7907406,0.38019955,0.1416205
1.4430145,0.8529448,1.4660056,0.864892,0.86865854,0.12114798
1.4576412,0.9242435,1.3656452,0.68472767,0.10568501,0.17274769
1.3423003,0.4153203,1.3826141,0.73873895,0.24662435,0.16713756
1.6602244,0.94180185,1.9592485,0.89213103,0.19273919,0.07610336
1.2885768,0.8710864,1.3760676,0.7389878,0.30909702,0.1663995
1.0617974,0.7650697,1.4207857,0.74459565,0.31154987,0.16369238
1.2329223,0.69413656,1.1872287,0.7386121,0.11342959,0.14449766
1.9396904,0.8503355,1.3111863,0.7862334,0.3093572,0.14057337
1.7214676,0.83456355,1.3398676,0.7357381,0.24942246,0.16358033
1.8231843,0.7832489,1.3349407,0.7407876,0.25581634,0.1546094
1.7117679,0.98990613,1.5401907,0.8036432,0.50180995,0.13263915
1.945365,0.84120214,1.3256512,0.7313133,0.27711597,0.16399625
1.0893514,0.8983198,1.2933633,0.7909013,0.32528028,0.13829927
1.0873883,0.9302585,1.475106,0.81398433,0.48451206,0.14078304
2.100206,0.9464203,1.2345808,0.7448517,0.21143635,0.15178874
1.7775049,0.7542785,1.3034279,0.8174217,0.47895834,0.149332
1.2469268,0.5323283,1.6821098,0.8408467,0.3820445,0.116615176
1.5729668,0.7572801,1.2190986,0.8006293,0.25148895,0.12767147
1.6122198,0.96733165,1.2791121,0.71587074,0.12998213,0.15601231
1.4418621,0.49731812,1.0362854,0.8407661,0.19995695,0.11037417
1.7540703,0.76377326,1.6673293,0.8123258,0.20812492,0.13631384
2.1101432,0.9582081,1.6645887,0.8382338,0.5695237,0.123455875
1.3146865,0.5981667,1.3877859,0.7245935,0.2288722,0.17135431
1.4911658,0.929935,1.683245,0.8121453,0.35779327,0.13101953
1.3135908,0.436349,1.3404005,0.7758497,0.32258862,0.14646249
1.6049072,0.796122,1.2783113,0.83352,0.3719947,0.1277116
1.2798145,0.45323196,1.4820557,0.7682379,0.36165503,0.15165477
1.2058415,0.7002275,1.1911588,0.8129886,0.31985077,0.12910345
1.4035252,0.7113664,1.3548172,0.7966896,0.3622049,0.14087021
1.6471876,0.76625437,1.2725716,0.7934047,0.3097339,0.13194093
1.3858868,0.6197357,1.2846854,0.7326983,0.21851754,0.15488221
1.5946854,0.81211543,1.3535962,0.7653428,0.22560307,0.14546788
1.7091497,0.79443717,1.1244845,0.7970859,0.17437892,0.12750502
1.550004,0.9583859,1.1644034,0.755618,0.1534408,0.13866775
1.30093,0.60240555,1.9501266,0.9275128,0.30932754,0.07001167
1.3446119,0.46684146,1.8571057,0.8562091,0.16702837,0.091609396
1.739446,0.7506502,1.1860666,0.7543198,0.08621163,0.13461505
1.2461289,0.7484262,1.4208272,0.8049527,0.34958735,0.12679999
1.7376621,0.80734164,1.4156585,0.7771499,0.37741217,0.1439018
1.1719598,0.77381873,1.0581617,0.85581774,0.26944828,0.11601184
2.0805547,0.98225576,1.5660987,0.74989784,0.320023,0.156631
2.0952635,0.97833985,1.1104296,0.7879719,0.17465012,0.12948008
1.1252891,0.82277864,1.1405857,0.7839845,0.17756912,0.12919408
1.4176451,0.4595616,1.1241969,0.8021123,0.22965543,0.12570073
1.1647781,0.7797168,1.2034042,0.7570988,0.15782174,0.13852872
1.2806076,0.509196,1.1030886,0.7680104,0.09730831,0.13329789
1.8215973,0.73108804,1.2743278,0.7523315,0.2946252,0.15176374
0.93662953,0.95472676,1.2977698,0.81780285,0.3301733,0.1310548
1.0616176,0.7566356,1.3043964,0.7687316,0.30784473,0.14826283
1.5871072,0.9134709,1.4476395,0.7532801,0.37326086,0.15361132
1.5105909,0.5254805,1.2406068,0.7925263,0.29451284,0.13341664
1.2982073,0.4822845,1.5757334,0.7975063,0.42106053,0.14996313
1.7218872,0.9202797,1.1203971,0.7871345,0.14994964,0.12734564
1.288168,0.7989512,1.3989744,0.7369821,0.3378511,0.1671586
1.6411903,0.5953924,1.6112549,0.8054665,0.46106678,0.13371862
1.4004955,0.815899,1.2619994,0.7792296,0.31518087,0.14243013
1.075233,0.79605496,1.3810763,0.8257243,0.46865907,0.13559282
1.3870353,0.7551301,1.3640614,0.76907563,0.27588207,0.14319707
1.8325301,0.7678943,1.1149702,0.8232353,0.34995583,0.12968314
1.4451065,0.4577272,1.5972674,0.84313875,0.6290286,0.1139492
1.8008333,0.9432523,1.637177,0.8079824,0.4702871,0.13056944
1.8185863,0.9342118,1.2654641,0.80560243,0.33911845,0.13405001
1.3740636,0.715408,1.3135962,0.7716149,0.32204834,0.15474087
1.253406,0.70761335,1.2093906,0.75540435,0.19282535,0.1429837
1.3750281,0.9520609,1.2301998,0.77200687,0.23082888,0.139553
1.1616541,0.6020794,1.3120158,0.7494332,0.23372301,0.14679962
1.883174,0.99959767,1.5050488,0.8103432,0.519418,0.13662097
1.6056564,0.82682776,1.0918269,0.79561716,0.17155345,0.12638591
1.9408947,0.8715424,1.3615043,0.7881149,0.39027348,0.14393914
1.441394,0.77094084,1.4811463,0.78323233,0.41233486,0.14209892
1.6813804,0.9164676,1.4111235,0.7292472,0.26015186,0.17335807
1.3276048,0.6792049,1.5631533,0.7318349,0.1388691,0.14659014
1.688366,0.7178426,1.2711256,0.75821614,0.25044858,0.1458044
1.8915205,0.87177414,1.3241594,0.7596762,0.22584032,0.14741577
1.4854316,0.8708055,1.3069704,0.7571233,0.21241973,0.14727691
1.0811887,0.69289756,1.1464698,0.743158,0.04913463,0.13014123
1.616841,0.6251896,1.192303,0.8185032,0.3578567,0.13171689
1.3172802,0.5276583,1.2789309,0.7597762,0.23320952,0.15210976
1.6689186,0.7220831,1.4495094,0.73074955,0.25102493,0.15416029
1.0816958,0.7455192,1.2422647,0.763947,0.18920718,0.14001441
1.279464,0.6467817,1.297744,0.74800366,0.24016967,0.15096171
1.986141,0.9618293,1.369334,0.75322497,0.27688187,0.15386644
1.5965981,0.60283065,1.3984847,0.8345792,0.657198,0.12511887
1.7406417,0.7174118,1.3613734,0.87074786,0.65125173,0.11609775
1.5319867,0.5566323,1.1966722,0.7823424,0.35780084,0.1494633
1.0631392,0.7839266,1.3689282,0.7845447,0.37001956,0.14474504
1.8678882,0.74248,1.4840999,0.7676699,0.35726365,0.14651111
1.4714459,0.53497815,1.2413929,0.7720021,0.25510886,0.14745763
1.3766816,0.60831827,1.3944657,0.7512212,0.33245793,0.15529017
1.7461487,0.907843,1.1913114,0.78673685,0.24232149,0.13905664
1.2395246,0.86843634,1.5322533,0.7881485,0.53401744,0.15669166
1.3030503,0.71205825,1.2743475,0.7760993,0.34751093,0.14649749
1.1719345,0.72909904,1.2165463,0.75093985,0.16994287,0.14577578
1.7007831,0.808287,1.2957237,0.795091,0.3902407,0.13914566
1.372509,0.8796986,1.3486898,0.75638735,0.3113705,0.15878883
1.87698,0.8142471,1.2236423,0.83197516,0.45122096,0.13463509
1.1021007,0.9632686,1.1413448,0.8242689,0.27484414,0.12502211
1.3184874,0.87027234,1.453798,0.8105634,0.4841585,0.15606946
1.4736426,0.76244193,1.1554277,0.8141978,0.28093463,0.1250046
1.3224221,0.6268353,1.5083258,0.7737727,0.40420207,0.14586863
1.5351298,0.8270407,1.2821856,0.8383462,0.5489048,0.13589953
1.3150308,0.55344594,1.1629653,0.78407645,0.22056329,0.134284
1.5792384,0.619558,1.2154479,0.7604673,0.21260065,0.14368372
1.2362802,0.99974954,1.957128,0.90220195,0.5648499,0.09170127
1.4309232,0.852979,1.4641545,0.7655571,0.3468494,0.15470992
1.735534,0.9983547,1.353107,0.7835078,0.38400072,0.1387416
1.4292852,0.8086954,1.3737392,0.74943274,0.32102168,0.15170947
1.562569,0.6957568,1.2195592,0.7544521,0.20916118,0.14483562
1.4229896,0.54754966,1.4983337,0.7788426,0.36385012,0.14731012
1.4262022,0.849402,1.4986548,0.78752077,0.42368937,0.14726344
1.0823386,0.9977443,1.2637482,0.7984838,0.4341403,0.13899238
1.8675596,0.78918463,1.382715,0.7186691,0.20577686,0.16522184
1.3531998,0.42366642,1.4416442,0.77252626,0.4238677,0.15027446
1.891916,0.92258346,1.3561587,0.7968091,0.53412616,0.14875242
1.1893744,0.63787633,1.2926872,0.72078335,0.20581563,0.16355522
1.6172698,0.82078034,1.2758985,0.74737006,0.23636325,0.1484722
2.019236,0.9701481,1.2176015,0.7670456,0.18874075,0.14043355
1.0052012,0.7782599,1.6337128,0.79148597,0.3579077,0.13399218
1.5468438,0.9033635,1.5360796,0.7370858,0.25369877,0.1515896
1.9666039,0.870949,1.3082678,0.73335695,0.21049345,0.15611656
1.1462783,0.59227633,1.3317757,0.73378706,0.20475337,0.1605523
2.1018443,0.97051376,1.8713756,0.8834514,0.37244695,0.090214215
1.341291,0.5701854,1.6213462,0.8492146,0.6919566,0.125055
1.0140167,0.8806914,1.5606883,0.7779423,0.28917742,0.12820968
1.4111193,0.89633626,1.3408141,0.7620413,0.29736653,0.14913169
1.4232813,0.6056237,1.139299,0.8204574,0.28498545,0.121936426
1.4333185,0.9132883,1.1711541,0.8021121,0.26956803,0.13323307
1.4500496,0.676307,1.4095147,0.73227084,0.12933953,0.15402226
1.2071708,0.7060749,1.4022183,0.75267303,0.27779847,0.15275328
1.6698637,0.8246969,1.4959867,0.8094908,0.48663884,0.13478558
1.884571,0.79064524,1.1976418,0.8301001,0.48305088,0.13806175
1.2316922,0.690642,1.3859115,0.7575946,0.28746217,0.15271774
1.1357126,0.94148386,1.1334367,0.7709565,0.16186348,0.13245411
1.652303,0.9814519,1.7786882,0.8562431,0.3644483,0.10078754
1.1113006,0.9541055,1.3584187,0.8145877,0.408535,0.13253249
1.570601,0.83511853,1.5257099,0.8038464,0.4538256,0.13274883
1.8929409,0.93475604,1.6220996,0.79355067,0.28783622,0.140376
1.4686998,0.8974699,1.3849046,0.77625346,0.39961138,0.14281437
1.7861649,0.78233385,1.2215188,0.80817515,0.3937823,0.13283071
1.5372173,0.98814607,1.3868501,0.8010304,0.4043539,0.14062575
1.7351421,0.9857831,1.4259634,0.73476124,0.24114624,0.15632841
2.0384789,0.9873876,1.2128251,0.77005243,0.23949276,0.14479557
1.4623476,0.59526116,1.1957068,0.7933448,0.28575695,0.13088061
1.7860063,0.8620803,1.5299475,0.7451493,0.28656787,0.14967042
1.6768045,0.68242496,1.408273,0.80046314,0.41673324,0.13850373
1.2626973,0.60389674,1.5362809,0.73671055,0.19917609,0.14895138
1.2369368,0.49826354,1.3238039,0.7073933,0.18840732,0.17008807
1.3926836,0.79318625,1.1618531,0.77896446,0.19239537,0.13477476
1.4491993,0.71303827,1.3055546,0.81156284,0.35384247,0.14110124
2.0392103,0.93450016,1.4024293,0.76604533,0.3241136,0.15092318
0.96558243,0.91505325,1.4993975,0.8231445,0.42231727,0.12592
1.3264102,0.5112126,1.2534616,0.74801517,0.22474074,0.14787221
1.7643976,0.78524303,1.3353298,0.76778805,0.2989289,0.14150384
1.0081918,0.7454617,1.3092077,0.7807423,0.3735303,0.14792769
1.762743,0.71682906,1.4844298,0.8085633,0.44684625,0.12955663
1.6015875,0.6680174,1.2709167,0.78641266,0.2699856,0.1376784
1.3716671,0.8644746,1.3293896,0.7989355,0.303461,0.13724811
1.2191626,0.8567526,1.5629394,0.8521232,0.39851242,0.10571612
1.6062142,0.87273145,1.2572396,0.7482637,0.2131207,0.14955476
1.7503961,0.9817547,1.3045695,0.7595028,0.327878,0.14992228
1.6859583,0.8234348,1.5790944,0.7991373,0.3244643,0.12453419
1.508693,0.58248556,1.2767584,0.75478137,0.31032434,0.15501766
1.8770441,0.9319269,1.3028796,0.74441385,0.29072282,0.15693323
1.7392007,0.9327684,1.4175684,0.8095494,0.47274953,0.1353138
1.5737122,0.55971104,1.705903,0.8139635,0.3863546,0.13139887
1.7560272,0.7377225,1.3826234,0.74936366,0.22408852,0.14570354
1.968157,0.9269016,1.5856822,0.75720924,0.13779823,0.13537005
1.908333,0.81708604,1.4537866,0.71231854,0.16370279,0.15853785
1.5968013,0.6755029,1.624701,0.74586284,0.04802588,0.13244404
1.5646566,0.6962675,1.4395921,0.72822475,0.29569677,0.15816818
1.5578469,0.6894662,1.2717798,0.7691803,0.31182075,0.14137277
1.2045,0.635193,1.4882879,0.7158648,0.16023003,0.16271259
1.5297153,0.72542804,1.3347192,0.69415903,0.07743456,0.16266787
1.7443583,0.8549567,1.5719998,0.7645271,0.23439507,0.1450951
1.5198144,0.9536733,1.1596177,0.7978602,0.24075511,0.13124199
1.6268526,0.68459076,1.0974767,0.80543727,0.23310038,0.12786521
1.4417636,0.48399743,1.234154,0.81030065,0.3211928,0.13720511
1.459823,0.83025223,1.1828697,0.8270504,0.27380064,0.11387236
1.756603,0.91271406,1.3018479,0.75494325,0.2855185,0.14445749
1.6272757,0.7471502,1.7844622,0.9032902,0.5208788,0.09283207
1.4253124,0.648898,1.2077179,0.7690828,0.20273645,0.14049497
1.6782193,0.7636729,1.1787742,0.80187804,0.26497278,0.12991177
1.5083414,0.6519467,1.2235861,0.77185476,0.28171158,0.14248344
1.632189,0.7877213,1.2627385,0.8055641,0.3263845,0.1353222
1.3825436,0.8023838,1.2143266,0.79034513,0.30138186,0.13623714
1.7901905,0.90243703,1.6539419,0.77630246,0.30749604,0.13673855
1.4529462,0.62069005,1.4273107,0.7352772,0.24239296,0.15793929
1.9869173,0.8351697,1.2843616,0.7354745,0.17011851,0.14921819
1.3144721,0.42972627,1.383028,0.76269585,0.35195804,0.15073466
1.6172004,0.6925728,1.1752098,0.8176654,0.26191416,0.124239616
1.4223895,0.8085743,1.0511873,0.83041793,0.11699928,0.10856471
1.5269947,0.8220486,1.4643104,0.75774324,0.37250212,0.14988282
1.6710902,0.7523726,1.4041843,0.7902892,0.42876586,0.14518975
1.43683,0.6426223,1.2293756,0.7529633,0.19796829,0.14925686
2.083838,0.96016735,1.2548478,0.77385527,0.23003261,0.13794091
1.044019,0.8247002,1.9608407,0.9055087,0.32305196,0.07345044
1.905964,0.76961184,1.5502629,0.78982306,0.42348576,0.13974911
2.1320262,0.9843522,1.3014071,0.73179626,0.21094078,0.16017942
1.146859,0.71373034,1.2719047,0.7990868,0.40633526,0.13712063
1.3161767,0.6348364,1.2966645,0.7343229,0.15360303,0.15701023
1.4693346,0.6890308,1.2954764,0.7396179,0.2720332,0.1560942
1.5703683,0.5448363,1.3563797,0.7866709,0.36409804,0.1410663
1.3716115,0.6438803,1.2201433,0.77102375,0.291011,0.14493974
1.2833059,0.48545295,1.4948282,0.7856854,0.31133506,0.14199427
1.4694331,0.7902504,1.453974,0.7608031,0.34603584,0.14362228
1.5424819,0.67398065,1.3076501,0.75412136,0.2585189,0.1500316
1.4281924,0.83141345,1.3182826,0.75373745,0.19426934,0.14716683
