M_chirp_true,M_ratio_true,M_chirp_pred,M_ratio_pred,sigma_M_chirp_pred,sigma_M_ratio_pred
1.9307197,0.802998,1.9729393,0.8857597,0.009962823,0.058389176
1.2685628,0.78432226,1.3320308,0.76352745,0.33235708,0.14591436
1.0552865,0.69046515,1.0043561,0.845452,0.14267828,0.10727587
1.6577561,0.7942445,1.454037,0.77272475,0.367048,0.15537933
1.6619524,0.86349213,1.6878011,0.7710733,0.013087682,0.115317695
1.666975,0.6796042,1.693397,0.7687024,0.008433609,0.11381562
1.4416647,0.6314321,1.4519405,0.68300915,0.0061767166,0.15543053
1.6346983,0.68000096,1.5974267,0.76865274,0.14456291,0.13395157
1.1484014,0.6748768,1.3435118,0.7732141,0.37674862,0.14193946
1.5920364,0.862057,1.614486,0.7481143,0.018287465,0.124959484
1.6020532,0.6382979,1.6149297,0.742519,0.007578138,0.1243223
1.4481565,0.73281866,1.1812904,0.7661527,0.09897775,0.12955704
1.6303829,0.858032,1.6662416,0.759154,0.006394476,0.119058825
1.6508404,0.9955902,1.4382737,0.73476636,0.3057114,0.16020519
1.8767236,0.8065798,1.9246972,0.86953765,0.008366093,0.07025131
1.697114,0.6570984,1.7159352,0.794838,0.10961407,0.12081074
1.7743406,0.85934806,1.7976475,0.8146605,0.009244449,0.09236173
1.2871951,0.58552194,1.4791677,0.79491705,0.38290334,0.1381595
1.8213019,0.89974934,1.8568347,0.8369291,0.0075204847,0.083713084
1.809421,0.86583334,1.850951,0.83583343,0.02933038,0.08752496
1.3264252,0.57090783,1.3363545,0.65300405,0.00671327,0.17050348
1.2981399,0.45913428,1.298106,0.6844292,0.025200475,0.15936732
1.6706814,0.7440743,1.6989481,0.77133536,0.008138422,0.112166904
1.5804286,0.58143383,1.5922678,0.7316176,0.013646844,0.1353577
0.9602989,0.85291773,1.1071272,0.8262401,0.30555114,0.12456914
1.7736946,0.87134165,1.8105428,0.8147444,0.0083729895,0.09157161
1.5497899,0.6881039,1.5699213,0.7239937,0.010208978,0.1369603
1.396474,0.44397444,1.3767121,0.6926412,0.13532782,0.17418703
1.3302152,0.7445814,1.3442261,0.6634905,0.026519999,0.17724933
1.4436933,0.83704156,1.4724674,0.68139285,0.01115923,0.15730432
1.3550396,0.5742964,1.3621535,0.65939665,0.0045089317,0.16782127
1.3321676,0.6988757,1.301893,0.6824715,0.048519284,0.16093008
1.806478,0.7111776,1.8290632,0.8287039,0.008015496,0.08950524
1.3137883,0.7539773,1.2573392,0.727051,0.19105919,0.15394393
1.4268373,0.5490858,1.4433794,0.67861974,0.0054436126,0.15614855
1.5039368,0.6836812,1.5249817,0.7051623,0.0071346895,0.14182223
1.5677634,0.8319625,1.5969651,0.73522663,0.005685393,0.1277286
1.2188469,0.68438375,1.2325344,0.7039825,0.011065269,0.14573844
1.1442169,0.68318135,1.1012974,0.78017944,0.031435125,0.11603668
1.2807957,0.64044327,1.2748375,0.7127748,0.102132484,0.15644069
1.9556754,0.8755233,1.9962702,0.89681715,0.010324777,0.054023303
1.8119342,0.94931656,1.2784824,0.8548221,0.3919374,0.10565658
1.6159097,0.8183816,1.6505339,0.7532924,0.0060159024,0.1213161
1.4912992,0.65210515,1.5128665,0.7080929,0.0058760587,0.14168695
1.0336651,0.7511667,1.5151126,0.89244694,0.5047651,0.09768979
1.3738949,0.5101763,1.398601,0.65970147,0.005961026,0.16735592
1.3979664,0.45635012,1.4167287,0.6723781,0.04143859,0.16641638
1.7557209,0.85726583,1.7573843,0.80624026,0.027565032,0.09992185
1.3011825,0.70394003,1.30198,0.6637269,0.036618773,0.16869715
1.6252785,0.99531317,1.6380804,0.7486974,0.0060760416,0.12247184
1.6565821,0.8603783,1.6782799,0.76341796,0.005945362,0.11692976
1.3031821,0.65559584,1.3013656,0.66239554,0.0068834997,0.16337757
1.5968684,0.617079,1.6217282,0.75068855,0.025066087,0.12830776
1.5260298,0.7204548,1.5486586,0.7127389,0.009063751,0.14047304
1.7237803,0.9098534,1.7587223,0.8002693,0.01645159,0.10375718
1.381241,0.8408597,1.3965945,0.6627325,0.0077601066,0.16665223
1.2303721,0.7909224,1.2275829,0.72070557,0.08796052,0.14623551
1.8577608,0.8674522,1.8875501,0.85697865,0.028593544,0.07293919
1.5734619,0.7182028,1.6132159,0.74110276,0.010350181,0.12670416
1.6005747,0.65769625,1.6207592,0.74133235,0.006432443,0.12635656
1.2234555,0.67214525,1.2297828,0.70190084,0.048864134,0.15348157
1.5895274,0.6738958,1.6117878,0.73991907,0.006463582,0.12753597
1.8282732,0.8193787,1.8692122,0.8425828,0.010573273,0.08086155
1.3109689,0.8468997,1.3429668,0.684821,0.13424505,0.16828641
1.6470083,0.59175605,1.6596572,0.7532282,0.0061945226,0.12146571
1.3936657,0.89456934,1.3961039,0.69899774,0.11979765,0.16772245
1.0982212,0.72286683,1.2427828,0.79725295,0.28487694,0.13653259
1.2039678,0.55490315,1.4588223,0.8001736,0.43159956,0.14094245
1.5991473,0.70078766,1.6222341,0.7405393,0.005474312,0.12580293
1.3887994,0.6427423,1.3646822,0.692534,0.0872523,0.16711509
1.2141471,0.96037865,1.172112,0.72823864,0.0433345,0.13769256
1.379872,0.64803654,1.4064255,0.7095088,0.18682827,0.1611224
1.382943,0.42960635,1.3924747,0.66390234,0.0061844294,0.16648607
1.477005,0.91236866,1.4750586,0.6769262,0.007270432,0.1551984
1.465471,0.6231592,1.4743247,0.6810871,0.0064675193,0.15305144
1.7532306,0.93158925,1.771282,0.79901195,0.008200495,0.10092462
1.7906426,0.9413369,1.8105164,0.8172563,0.016425632,0.09111264
1.3517346,0.8953902,1.3555546,0.6538908,0.010011443,0.17098509
1.7153037,0.87820643,1.7394683,0.7897459,0.007544528,0.103408344
1.3926269,0.9865892,1.3992069,0.7016551,0.15948251,0.16232827
1.2807243,0.5698111,1.2882538,0.6770116,0.011355984,0.15836872
1.3466451,0.5394483,1.4910803,0.70621026,0.09751936,0.16002174
1.4805981,0.92160255,1.4608707,0.7020561,0.088790245,0.16275918
1.4840448,0.55568,1.508812,0.69774175,0.0057626767,0.14698456
1.0778415,0.695066,1.2069092,0.7533785,0.21105579,0.14515005
1.9920025,0.8851695,2.035047,0.92643905,0.012287745,0.04632261
1.9300544,0.9187475,1.9511354,0.8800482,0.013700924,0.058613125
1.6144339,0.9537094,1.1004075,0.82751817,0.29886055,0.11842664
1.237224,0.73120135,1.1571765,0.74253875,0.08950548,0.14305404
1.5045593,0.53512585,1.4333041,0.69999176,0.10629634,0.16166489
1.1792463,0.54348373,1.250761,0.7022125,0.114503734,0.15860829
1.5769441,0.66467506,1.2341189,0.7719214,0.20357133,0.13899104
1.2144132,0.83775353,1.2184284,0.71125466,0.010985415,0.14364292
1.2525978,0.5111881,1.4351051,0.81020993,0.42615196,0.13979869
1.3682601,0.9079308,1.2386446,0.7373642,0.14442563,0.1475917
1.3759905,0.73530716,1.396882,0.66658515,0.0049571055,0.1639678
1.9530927,0.95923907,1.9869194,0.89970344,0.013615005,0.05587
1.3852254,0.6115555,1.4016337,0.6624168,0.0062006107,0.16577551
1.3243535,0.44247764,1.339097,0.6554255,0.007924817,0.16739604
2.1005208,0.9874073,2.146615,0.9683031,0.028587487,0.02934858
1.3799515,0.5772578,1.4019501,0.6647632,0.0066753714,0.16685121
1.5028996,0.6201541,1.3618646,0.77939874,0.3819555,0.152531
1.4304317,0.7573909,1.3719509,0.7128416,0.15172224,0.15814376
1.4237584,0.83417666,1.442946,0.6701496,0.005104742,0.16094255
1.5522431,0.59775865,1.5453715,0.7234489,0.060589474,0.14908539
1.6039922,0.98755795,1.6285968,0.7410116,0.006344558,0.12554874
1.501816,0.53132457,1.5316563,0.7041024,0.0071292585,0.14089304
1.3267114,0.79539233,1.3359556,0.6547725,0.0055123377,0.16900538
1.4607602,0.5160833,1.4905787,0.687501,0.009232864,0.1542883
1.362551,0.519433,1.3558884,0.6813632,0.08008433,0.17460269
1.2754003,0.77963585,1.3059599,0.6914456,0.10102165,0.1652014
1.3710291,0.53917724,1.3798392,0.661831,0.0061220517,0.16546398
2.1241143,0.9675156,1.0066319,0.85359925,0.22783202,0.108906396
1.2464945,0.8691775,1.2615998,0.68823683,0.014468518,0.1539884
1.6545038,0.6754492,1.682013,0.7657327,0.0056064525,0.11550817
1.0993694,0.6231124,1.0746055,0.7844873,0.07231321,0.119517766
1.5561808,0.64360934,1.5668054,0.73374814,0.047290634,0.14242457
1.706803,0.7019199,1.7152889,0.77984196,0.017049134,0.112922594
1.6689582,0.6819644,1.7040055,0.7700258,0.0068909544,0.1126847
1.0949414,0.6435697,1.2414641,0.78441036,0.16907854,0.12470486
1.9577777,0.8542866,2.0093696,0.9107258,0.015800606,0.051813126
1.5071136,0.5965529,1.5214708,0.7035126,0.005324513,0.14195478
1.2709024,0.4949053,1.2826381,0.6761101,0.004779458,0.1562998
1.4077609,0.45014685,1.4173574,0.6697097,0.0048737465,0.16140093
1.7547493,0.7900254,1.7757099,0.8029012,0.0073229405,0.09689027
1.2134072,0.6460654,1.152559,0.7689298,0.08457198,0.12894708
1.1074938,0.63023746,1.2177715,0.7821741,0.17684123,0.13328876
1.9969187,0.9112224,2.0120392,0.9093272,0.011339011,0.052413516
1.4061607,0.51794153,1.4184268,0.66036737,0.0057024104,0.16367859
1.6735462,0.9787791,1.6650362,0.7866535,0.07717256,0.12343636
1.4925585,0.6478643,1.5117435,0.6947348,0.00822815,0.1492403
1.4794034,0.5311473,1.5065391,0.6902098,0.007492116,0.15162449
1.2761484,0.53760535,1.2405436,0.7200117,0.10223496,0.15013526
1.286889,0.7500142,1.2188895,0.74650335,0.19923672,0.14958616
1.1617817,0.57380265,1.0730295,0.815088,0.096005484,0.11176373
1.6902127,0.9607184,1.7111328,0.777642,0.0059537767,0.10912767
1.3063736,0.6659926,1.4583209,0.7532828,0.31258142,0.15465441
1.5198661,0.8625245,1.5469663,0.7065656,0.009359336,0.1444907
1.1165531,0.8866635,1.1767641,0.817682,0.43633664,0.13388069
1.1938018,0.55107313,1.1895733,0.71809125,0.009757168,0.13644738
1.4396005,0.45125756,1.4624612,0.6797547,0.005205021,0.15699555
1.4617357,0.5703384,1.4496446,0.7009193,0.057544213,0.16034299
1.8997774,0.8063613,1.9292676,0.87241113,0.010186067,0.06687861
1.1215816,0.80522835,1.3631535,0.7932458,0.32228294,0.13624024
1.5145296,0.5551553,1.5128257,0.6946528,0.010015491,0.14939606
1.3294057,0.67199695,1.3095412,0.6826587,0.049153317,0.16301407
2.0446787,0.9801704,2.1282792,0.95803005,0.01907441,0.03525106
1.7273456,0.7793443,1.7504034,0.7969112,0.016048733,0.102380574
1.3790259,0.6192105,1.4205134,0.7081982,0.12513703,0.1602657
1.6155561,0.828201,1.6569717,0.75337774,0.012844402,0.12222629
1.7503167,0.9697323,1.4390655,0.83481795,0.56446147,0.12330678
1.5487096,0.98167944,1.5553255,0.7130136,0.0053330734,0.13935757
1.3792329,0.43780452,1.399375,0.66507983,0.007205346,0.1655523
1.4855319,0.49900642,1.515722,0.7011859,0.008095736,0.14475404
1.3911406,0.45135728,1.6086655,0.7422403,0.07639314,0.13089806
1.4884161,0.8290647,1.4123194,0.7531172,0.24624415,0.1492145
1.5146655,0.6515726,1.5203831,0.71030074,0.028208012,0.1468259
1.6367817,0.8749934,1.6260059,0.76365316,0.12564184,0.13252933
1.2410126,0.7164889,1.2522035,0.6900954,0.0066342345,0.14805141
1.7978991,0.9294727,1.8190475,0.8251597,0.008188268,0.088058084
2.1615272,0.99775004,2.1892173,1.0001297,0.030739656,0.024582608
1.0685195,0.8965759,1.3208568,0.7920037,0.2854075,0.138809
1.7109346,0.7699701,1.6882191,0.8071388,0.25863653,0.115782656
1.1881344,0.6718186,1.1546805,0.7556912,0.096016966,0.13615455
1.9454314,0.9466509,1.9385722,0.8827924,0.15093459,0.076001786
1.094458,0.75070196,1.1010354,0.81047136,0.13730162,0.11573205
1.8475299,0.74938935,1.884129,0.84837264,0.034055438,0.078862436
1.3526903,0.53263205,1.3652925,0.66701823,0.017387636,0.16782531
1.4296656,0.6138124,1.4590728,0.67527145,0.015498748,0.15812944
1.8542148,0.80069274,1.8837347,0.86104375,0.106259935,0.0817224
1.5577021,0.74083245,1.5810895,0.72657424,0.019118775,0.1362073
1.4220091,0.4546808,1.4515536,0.67174524,0.0070349025,0.15906027
1.0694759,0.93456,1.2851851,0.7821336,0.26640978,0.13770443
1.5842429,0.54261565,1.609869,0.74633336,0.039127585,0.13344516
1.6972991,0.6665185,1.6600535,0.8064769,0.17652725,0.11630954
1.5296472,0.70791745,1.4798307,0.7105007,0.08761585,0.15392742
1.4539484,0.98995394,1.4292445,0.70097876,0.109486125,0.1608207
1.7256763,0.83758426,1.7917078,0.81723374,0.09578402,0.102195874
1.6808088,0.60940874,1.5908628,0.8153086,0.56946206,0.13224779
1.5664266,0.5975679,1.4284272,0.76396537,0.28257403,0.14545552
1.4960755,0.5056255,1.41766,0.7161377,0.17064089,0.16026005
1.5145127,0.57071114,1.4117854,0.73887527,0.2619338,0.15413427
1.8620021,0.8654217,1.8863285,0.85373574,0.008772644,0.07743648
1.4140359,0.44452077,1.4323108,0.67216444,0.019463465,0.1667695
1.3594294,0.49115455,1.6013687,0.7909486,0.4437337,0.1390311
1.5027885,0.86124986,1.6460147,0.78219914,0.19369535,0.12550965
1.6150318,0.82033503,1.6413939,0.78080153,0.22123471,0.12985395
1.6229796,0.5920361,1.6630619,0.75596464,0.0064942003,0.11954546
1.8195424,0.77168006,1.8673346,0.85516185,0.012828226,0.07874322
1.8581579,0.81142515,1.8984902,0.85842913,0.008605289,0.07503375
1.5525385,0.6580359,1.1518321,0.7812877,0.2197123,0.13405627
1.4909804,0.76933426,1.4100783,0.7700758,0.15442061,0.13593984
1.8984652,0.84948987,1.9364259,0.87835467,0.018138316,0.06417032
1.5593004,0.6890352,1.3807416,0.73558,0.18131082,0.14917621
1.9945433,0.9161938,1.9276376,0.8914008,0.30705664,0.077275895
1.4984537,0.7984526,1.5242441,0.69697976,0.009727814,0.14964873
1.1051185,0.6816326,1.2499835,0.80571723,0.42885038,0.1374075
1.6479684,0.6431875,1.6668599,0.7570358,0.012100284,0.12100574
1.7699262,0.71522856,1.5185854,0.7763969,0.39746803,0.13979633
1.1130958,0.8855263,1.2448554,0.7740534,0.21848807,0.1408315
1.2547106,0.4772885,1.2557209,0.6782974,0.01527015,0.15872715
1.3936636,0.43163985,1.4135172,0.6651522,0.008494084,0.16680036
1.4346306,0.5237131,1.4442265,0.74523616,0.26671833,0.14920643
1.5317459,0.6955083,1.5592253,0.71043885,0.0057843593,0.14207
1.0615892,0.792588,0.9798904,0.8460656,0.03979373,0.09290606
1.7767099,0.7456466,1.8253031,0.8327475,0.09033215,0.09805207
1.8521019,0.84855765,1.873991,0.85134494,0.013394207,0.07453758
1.7117541,0.8782787,1.7272379,0.7863746,0.007729743,0.10578212
1.261913,0.5218933,1.2656448,0.6775035,0.004754693,0.15624443
1.7041509,0.78471136,1.7405741,0.79492635,0.04199667,0.10756451
1.5560491,0.7835725,1.5925477,0.73606783,0.008273192,0.12811418
1.3764391,0.62859,1.36414,0.6789178,0.04553718,0.1698427
1.597057,0.9987442,1.6101434,0.7362438,0.0052118977,0.1286648
2.086953,0.9496642,2.147237,0.9676234,0.031626247,0.031540483
1.571691,0.7012142,1.5841074,0.71991944,0.0071548135,0.138717
1.1978035,0.5900631,1.1673796,0.7465392,0.0727939,0.13866714
1.5474168,0.83616513,1.55458,0.73334026,0.06630109,0.1437536
1.1754925,0.8783732,1.1702175,0.7254336,0.01522152,0.13381547
1.8601205,0.7392417,1.893316,0.85008556,0.016576108,0.07735986
1.7810119,0.7264304,1.8076992,0.81866586,0.008943845,0.093800224
1.78242,0.71030426,1.8194776,0.83763707,0.080355145,0.093789265
1.2985545,0.66142315,1.2949202,0.66339165,0.029053718,0.17066963
1.5109893,0.5892463,1.5335352,0.7101959,0.0072650537,0.14227499
1.4096022,0.50029856,1.4439788,0.7387096,0.24375273,0.15845275
1.5037525,0.5338388,1.5263355,0.7040919,0.005723833,0.14513583
1.2919527,0.7791445,1.2942417,0.67258257,0.025373925,0.16601203
1.4380277,0.7233292,1.4514787,0.6810105,0.006188202,0.15573977
1.39037,0.8341482,1.4058998,0.67007023,0.0066258344,0.16427459
1.3945693,0.6210934,1.414813,0.667621,0.018300408,0.17197184
0.95241934,0.9947579,0.971728,0.8961547,0.13210943,0.0949881
1.5406464,0.54375523,1.5641544,0.72008693,0.005991826,0.13689966
1.9667697,0.91308564,2.0137694,0.9160839,0.06675239,0.053883865
1.1428902,0.81045246,1.1327391,0.7726972,0.0745553,0.12385579
1.8445066,0.984399,1.8847136,0.847651,0.008151098,0.077100486
1.2380202,0.77585673,1.3224456,0.759084,0.2899992,0.14750423
1.1390272,0.923814,1.1384993,0.7502809,0.01664691,0.12278925
1.2530783,0.5616457,1.2429178,0.7311636,0.1701033,0.15173566
1.8669915,0.8138794,1.8942089,0.85764885,0.008544313,0.07487123
1.1341956,0.5981258,1.0707831,0.83024484,0.2145636,0.120409384
1.9993564,0.9402855,1.8541906,0.8791361,0.34862146,0.08624249
1.5857893,0.82645667,1.6099439,0.7416922,0.008688007,0.1275097
1.3329133,0.6301036,1.2234979,0.7617176,0.22002326,0.14408319
1.0347651,0.9440141,1.1186714,0.8337373,0.34701484,0.1181511
1.4110149,0.503175,1.4140275,0.6724768,0.0289219,0.17178917
1.4404479,0.6218941,1.4317102,0.6919522,0.04976678,0.16257136
1.0333701,0.9509807,1.0547199,0.871291,0.3339747,0.10416291
1.4662619,0.8459294,1.3236489,0.72642684,0.2280348,0.15739529
1.4171251,0.8128843,1.4355118,0.6761749,0.012131948,0.1625794
1.1888996,0.5905122,1.1873012,0.713581,0.014428013,0.13895108
1.1790925,0.6454975,1.1850321,0.7232832,0.014724943,0.1355266
1.5308629,0.53492385,1.5429912,0.7084697,0.005880336,0.14168009
1.0589898,0.8200023,1.1738276,0.7842211,0.14614299,0.13053235
1.5606738,0.97229815,1.5797727,0.72632736,0.0057863314,0.13294432
1.2488501,0.7457597,1.4094136,0.8231187,0.54287064,0.13002028
1.8672279,0.7885056,1.9139159,0.86443365,0.023632472,0.071125954
1.6121657,0.9560483,1.17903,0.7537296,0.15901685,0.1414983
1.179574,0.5396976,1.1543138,0.7814915,0.15800492,0.13000116
1.939446,0.9484858,1.9773266,0.8888028,0.013349545,0.05769547
1.5719492,0.9791795,1.5899658,0.7213837,0.010064935,0.13418888
1.6716485,0.7050865,1.6971941,0.77507776,0.009088202,0.112351745
1.2477487,0.6715869,1.2944429,0.72644156,0.12336415,0.14870983
1.1811574,0.74039423,1.1357691,0.78462374,0.17528567,0.12905273
1.5304852,0.59176975,1.5349147,0.6989291,0.010244022,0.14794792
1.4618001,0.7778949,1.503773,0.6887845,0.009319342,0.15163499
1.5685421,0.7204611,1.584929,0.7301817,0.0052174474,0.13037853
1.7357402,0.8729207,1.7618902,0.7943671,0.0065336092,0.101493634
1.7643188,0.93338275,1.8145607,0.8316576,0.084760204,0.09817825
1.8929477,0.7746467,1.3458948,0.84633523,0.5615328,0.113477595
1.3825492,0.80402833,1.3980565,0.6480208,0.009971035,0.1732534
1.8182875,0.7102746,1.8478663,0.8351489,0.008090375,0.08567533
1.3883898,0.8993401,1.4192367,0.66791856,0.010970101,0.16273917
1.1330483,0.96577257,1.218286,0.7468221,0.119607344,0.14418486
1.444785,0.98546124,1.3958032,0.7086381,0.14834082,0.16267711
1.3810407,0.9126299,1.4079714,0.6655363,0.020187562,0.16818431
1.4224491,0.6005978,1.4257932,0.6807041,0.026183177,0.16677213
1.3256286,0.6917663,1.3332846,0.65670276,0.01091068,0.17080905
2.008007,0.95915586,2.0692692,0.93813473,0.026529487,0.042518493
1.3050523,0.48301768,1.3178189,0.68078494,0.09115648,0.17233211
1.600871,0.94020927,1.6141291,0.73663455,0.0056680255,0.12991048
1.0945508,0.6927802,1.0799677,0.8150077,0.22558679,0.119576566
1.8977327,0.90498346,1.8596106,0.88424116,0.20762938,0.086540066
1.3875655,0.48149756,1.4051764,0.66279805,0.004945183,0.16547355
1.5080526,0.7795616,1.5108924,0.6890202,0.010261368,0.15243845
1.4331981,0.4572471,1.4515066,0.6756513,0.0103662275,0.16092348
1.7966924,0.8296632,1.8211699,0.82742816,0.0177137,0.087485634
1.9285139,0.78789407,1.9748924,0.8939034,0.016558776,0.05984861
2.0010035,0.8513152,2.0589702,0.9295673,0.012859537,0.04283838
1.3451123,0.4706787,1.2840259,0.7208544,0.13821267,0.15477519
1.3123064,0.6196805,1.3073289,0.6913519,0.13338454,0.17288159
1.4970216,0.9332149,1.5076339,0.7027844,0.0140308505,0.14922483
0.9539863,0.850687,1.3131828,0.7689636,0.28323236,0.14370145
1.5732225,0.6727339,1.6260889,0.7480642,0.0141898645,0.12782863
1.7032304,0.68126494,1.7319815,0.78003687,0.0070918817,0.10704773
1.2585882,0.6021404,1.4015942,0.7639756,0.26938212,0.14628957
1.3466594,0.45437422,1.3699076,0.6893021,0.08132293,0.17423448
1.0819044,0.9513047,0.99148375,0.84013194,0.092363186,0.09899926
1.5667703,0.5657961,1.5869853,0.7209679,0.0066373823,0.13539869
1.6929356,0.9542133,1.4788668,0.8034182,0.43767205,0.13618335
1.9943172,0.9192151,2.0149295,0.937451,0.055463158,0.041311447
1.7487292,0.9234955,1.6113222,0.7547514,0.29352194,0.1305996
1.1126624,0.7142565,1.0499145,0.819211,0.0678136,0.10675766
1.582049,0.7071008,1.6166677,0.7335759,0.0061455555,0.13096803
1.1770265,0.5840033,1.1926553,0.7298616,0.019487387,0.13346273
1.4980167,0.8692185,1.5120027,0.6978833,0.03079614,0.15537617
1.8489789,0.81552184,1.8836372,0.8487709,0.008631159,0.0814914
1.0165747,0.9413529,1.406246,0.86557835,0.5583203,0.109541066
1.5738121,0.7400237,1.5954902,0.73243034,0.0056994506,0.13042448
1.8704553,0.94204193,1.9141438,0.8649816,0.009932955,0.07025859
2.09727,0.99154806,2.137249,0.9723329,0.015721088,0.02761408
1.5909204,0.5990612,1.0927553,0.85939944,0.40246508,0.11881183
1.3306171,0.814097,1.3585441,0.6924825,0.115701266,0.16662014
1.5892087,0.79892635,1.6176505,0.7401796,0.005665702,0.12712349
1.291674,0.4881623,1.318296,0.69330674,0.09147294,0.16775689
1.4825563,0.5810008,1.4673955,0.7188209,0.14947894,0.16765276
1.0473611,0.7221989,1.1367278,0.7694399,0.13344927,0.13279639
1.3007355,0.70733637,1.3129659,0.65075237,0.008705714,0.17293641
1.2307748,0.48871332,1.4025345,0.78256786,0.46461537,0.15652227
1.7255133,0.6376613,1.7651293,0.80177695,0.016913861,0.099690884
1.6607932,0.6982195,1.6980419,0.76412785,0.019191828,0.1175704
1.3038057,0.4670163,1.3050413,0.6615925,0.01900765,0.16917191
1.6757976,0.9032286,1.6921268,0.7859231,0.05287324,0.115243055
1.0242338,0.81811464,1.1316917,0.8162537,0.24884096,0.12520568
1.4264656,0.7977003,1.4428961,0.67579955,0.004804419,0.15767492
1.5767175,0.78480065,1.6037781,0.7348052,0.015198816,0.13282935
1.3189617,0.66469586,1.3318529,0.66128904,0.0064257323,0.16703293
1.710628,0.85370976,1.7342889,0.7802093,0.0062287855,0.108107634
1.9770089,0.9077526,2.0146317,0.90763277,0.013144653,0.04929771
1.0790728,0.6674408,1.0821944,0.7937096,0.038954318,0.10846206
1.7756958,0.87136453,1.8023312,0.82240653,0.0642884,0.10174643
1.4550688,0.63585603,1.473747,0.6868986,0.007187674,0.15377842
1.8584051,0.9537762,1.5136209,0.83884454,0.60735637,0.118778534
1.4239235,0.9576068,1.4500957,0.6676574,0.005823547,0.16166045
1.6632164,0.95935166,1.6862395,0.78080964,0.054817393,0.12005322
1.7696444,0.8071086,1.801688,0.81740206,0.017609067,0.092199005
1.9057895,0.8913388,1.9675632,0.8888406,0.016659996,0.056299273
0.99616736,0.82768184,1.2064064,0.8187098,0.3089311,0.12338266
1.0559253,0.7447719,1.145853,0.83010536,0.18491782,0.11195582
1.2604616,0.750259,1.2488191,0.68599707,0.033895113,0.1543726
1.0086645,0.8892325,1.128763,0.79498106,0.22514611,0.13489921
1.9995233,0.88914585,1.6716142,0.8190001,0.4913926,0.1317158
1.5575963,0.5713333,1.5463521,0.7536721,0.15660779,0.13674417
1.4658798,0.7361894,1.4694903,0.6864326,0.015694242,0.15827593
1.7789073,0.81442803,1.8064051,0.8291248,0.051332958,0.09168865
1.7272086,0.87019056,1.7498178,0.7934858,0.015012184,0.104325026
1.8367336,0.9365518,1.8686945,0.8472358,0.016437659,0.07914133
2.0443065,0.9156364,1.8236065,0.8987344,0.5144398,0.08529796
1.6560647,0.8893474,1.6533937,0.76299477,0.05911814,0.1222637
1.6984425,0.7548883,1.6502161,0.8294215,0.3120417,0.12030151
1.8882514,0.80957544,1.1132755,0.8195268,0.2084489,0.12013199
1.3992149,0.72354424,1.4080815,0.6617832,0.007217925,0.16807672
1.1833864,0.63647425,1.3660235,0.7825678,0.3076897,0.14161043
1.9027555,0.89240754,1.94438,0.8808176,0.00947163,0.06341808
1.2222598,0.6905847,1.46555,0.7780774,0.35546803,0.14464156
2.0726314,0.9272006,2.1251116,0.96698254,0.025625868,0.03197476
2.0238855,0.9775397,2.0059884,0.92066324,0.19719619,0.06943104
1.4152796,0.7245061,1.4224291,0.68779397,0.057833266,0.1648502
1.5071677,0.5025731,1.4473336,0.73660064,0.17827955,0.14789337
1.5664079,0.69138646,1.5917118,0.72945964,0.0062823184,0.13227083
1.755212,0.8224896,1.7832351,0.80368024,0.0064901016,0.09861857
1.3087004,0.97504175,1.3547268,0.6662517,0.028305661,0.16562486
1.5007263,0.65130234,1.476665,0.6918713,0.02781058,0.15489803
2.0760078,0.9455112,2.1120236,0.95518726,0.0193421,0.03235661
1.2490762,0.8742942,1.2338269,0.7139504,0.102424696,0.15585504
1.4308106,0.44841018,1.4547389,0.7087711,0.092370264,0.16337764
1.2099429,0.5200423,1.3414023,0.74843425,0.29117227,0.15488055
1.0441736,0.86123616,1.2133708,0.808063,0.33585924,0.13395669
1.6790135,0.8776451,1.508455,0.79981536,0.44148827,0.13795118
1.386984,0.44980124,1.4108217,0.66703326,0.0061750766,0.16227533
1.2390009,0.5701136,1.2355726,0.7479377,0.104339965,0.13900128
1.2550192,0.82689506,1.3146341,0.75521845,0.2622853,0.15061884
1.5815511,0.6524083,1.6071677,0.7325785,0.010601017,0.13097487
1.3478897,0.40389788,1.2985201,0.7233087,0.17597936,0.17049505
1.7157338,0.66067433,1.7424049,0.7898307,0.011801901,0.103665665
0.9612968,0.82351965,1.3127854,0.82702154,0.35848108,0.12586749
1.4961839,0.60205394,1.4608743,0.7362274,0.1677024,0.14876129
1.0901114,0.8831987,1.0218889,0.8086562,0.043929562,0.10418033
1.414136,0.85352707,1.4730172,0.7605637,0.4211806,0.15915899
1.857277,0.8520566,1.7749677,0.831587,0.27511302,0.105766654
1.8232058,0.78865767,1.872185,0.8415539,0.010200716,0.08229314
1.3647376,0.5413368,1.3780406,0.7113219,0.20260979,0.16790996
1.0537804,0.97724706,1.0520697,0.8429635,0.10536346,0.10313982
1.4787208,0.947087,1.5006917,0.6973969,0.0049280417,0.14765315
1.902797,0.7721805,1.9453869,0.884208,0.024732862,0.06202128
1.8973855,0.9327524,1.9263399,0.87254477,0.010917397,0.06721818
1.6587447,0.7974627,1.6865058,0.7716569,0.024007332,0.116195284
1.3198363,0.9232149,1.2888083,0.68204707,0.047821905,0.16198066
1.2258149,0.52098835,1.227695,0.73278755,0.049538456,0.13934782
1.9690919,0.909803,2.020029,0.91401774,0.02594948,0.050654013
1.5265739,0.9755185,1.5389495,0.7100696,0.006310678,0.14110863
