chirp_mass_true,chirp_mass_pred,sigma_chirp_mass_pred,snr
1.6685412,1.856278,0.079518475,
1.9009306,2.110866,0.13169798,
1.8548954,1.8013324,0.21077503,
1.4319129,1.2740256,0.10554258,
1.2442772,1.1108571,0.10375058,
1.5242783,1.4414084,0.18007845,
1.7255989,1.6754241,0.09521376,
1.8558476,1.7526189,0.21828564,
1.4602238,1.4707174,0.095867716,
1.24527,1.1518874,0.17831005,
1.6990217,1.8545961,0.08104543,
1.7055784,1.652456,0.2600514,
1.3885571,1.5479236,0.07419836,
1.4371624,1.291394,0.18304947,
1.4882112,1.5230575,0.0939439,
1.8166833,1.7577786,0.2276185,
1.5027361,1.3213723,0.14644358,
1.4908053,1.5473849,0.10954433,
1.8150058,1.4256241,0.4032254,
1.2045698,1.1661901,0.3039807,
1.8857341,1.971458,0.15264195,
1.9228961,1.6871891,0.23471475,
1.7363591,1.6829953,0.16257928,
1.9444635,1.5230005,0.34659117,
1.9359508,1.394154,0.37871462,
1.539085,1.5736016,0.080505446,
1.3052186,1.4790725,0.2971249,
1.250432,1.1153067,0.1659711,
1.1920383,1.1330551,0.15456435,
1.3599151,0.9952593,0.31746557,
1.1250484,1.0438681,0.27446768,
1.7572792,1.7000244,0.13880914,
1.8743649,1.8805928,0.28909236,
1.4515556,1.2717073,0.23407534,
1.7597222,1.9775989,0.12395143,
1.1894524,1.4702291,0.3232157,
1.6416413,1.2707546,0.19948694,
1.7221801,1.6605592,0.26301357,
1.0260507,1.0191638,0.29057813,
1.8244361,1.6467094,0.16438605,
1.1585437,1.4469199,0.0932997,
1.7952505,1.70463,0.17004979,
1.5137324,1.5027084,0.14492944,
1.188159,1.0891007,0.14377074,
1.9143629,1.8703313,0.110447675,
1.565015,1.4708457,0.1251779,
1.8692043,1.8623452,0.22028877,
1.239829,1.1753908,0.13738115,
1.6049614,1.5957181,0.08565389,
1.2853366,1.1613779,0.31140774,
1.2124336,1.1360772,0.21132603,
1.2523144,1.3264107,0.27808997,
1.3567436,1.4080348,0.13827108,
1.3162086,1.214041,0.12691468,
1.3360418,1.2947903,0.16297604,
1.554394,1.6488485,0.1802452,
1.603647,1.5562453,0.15876403,
1.0305412,1.0683081,0.21807526,
1.5711234,1.4447477,0.12812631,
1.8756521,1.914721,0.10196881,
1.8002496,1.7543476,0.24680525,
1.1689887,1.041843,0.24344854,
1.5079514,1.6884937,0.087830886,
1.2117794,1.3405008,0.18507902,
1.8609555,1.9169323,0.1384972,
1.0512228,1.2992179,0.41046867,
1.3710314,1.4243013,0.10240884,
1.3113818,1.3789229,0.24477543,
1.4650592,1.400224,0.06761418,
1.5751402,1.413198,0.11938488,
1.9018521,1.5182999,0.25918323,
1.1697643,1.1315675,0.19782197,
1.4033711,1.4292269,0.09235604,
1.6784468,1.7591195,0.08582279,
1.9290247,1.6390531,0.28696632,
1.2987689,1.3544047,0.21530719,
1.5730569,1.4642761,0.15161711,
1.390029,1.2366666,0.12626456,
1.0229955,0.9320824,0.2524339,
1.4953262,1.3739946,0.1912402,
1.8150426,2.0205314,0.18717098,
1.3878961,1.2987788,0.13566588,
1.9457014,1.6628246,0.29596105,
1.7559773,1.5464411,0.33699045,
1.7598073,1.8843255,0.16210875,
1.7154199,1.7178459,0.20921776,
1.8452723,1.4449599,0.16623206,
1.5017649,1.5590732,0.15197328,
1.3832083,1.4360383,0.18168372,
1.1537145,1.1002687,0.17947155,
1.3490282,1.4852433,0.12933783,
1.3383772,1.4812782,0.30336553,
1.0256389,1.2559792,0.27259782,
1.4703926,1.479784,0.086482346,
1.8694422,2.0286725,0.20932095,
1.7957478,1.7240124,0.1844567,
1.3010223,1.2595645,0.28762466,
1.5887895,1.6332879,0.14322716,
1.6713245,1.6681713,0.1107702,
1.2155228,1.3991742,0.30762887,
1.6307844,1.5213932,0.16079022,
1.7071817,1.5409257,0.22472426,
1.8212801,1.4827013,0.2582692,
1.1895185,1.0972588,0.1865925,
1.7198672,1.7445784,0.13301641,
1.0264319,1.3099008,0.39249638,
1.4935651,1.2573028,0.17493698,
1.3717427,1.4077996,0.26723847,
1.2469839,1.5221374,0.29805917,
1.1546645,1.3287618,0.24951792,
1.2765913,1.1548198,0.07129458,
1.2473382,1.3011806,0.19431616,
1.9249911,1.951791,0.28793278,
1.3452858,1.3364527,0.079920955,
1.582211,1.5108199,0.18244347,
1.3155713,1.1673481,0.07165832,
1.1951302,1.4064816,0.15822726,
1.0451167,1.4227493,0.2694251,
1.8220158,1.9192421,0.18985048,
1.5218112,1.5831205,0.12119527,
1.7100897,1.6839302,0.12635969,
1.5088154,1.3607152,0.1366484,
1.6229987,1.7421858,0.068367906,
1.7814982,1.7579947,0.1153126,
1.405512,1.3710108,0.115408435,
1.2770935,1.6154397,0.2665708,
1.0808161,1.1984515,0.35820693,
1.3104507,1.1887378,0.21402217,
1.3927691,1.3321743,0.09547208,
1.159678,1.1968845,0.17197749,
1.5538273,1.599093,0.09928456,
2.0623868,1.6957011,0.3112921,
1.4054971,1.3950405,0.13952766,
1.3189027,1.3433015,0.109148294,
1.673912,1.591676,0.27408662,
1.619299,1.5698867,0.1532427,
1.4414726,1.4735729,0.071713574,
1.3857062,1.3568943,0.124679714,
0.89683896,1.2822721,0.2601784,
2.0029657,1.4342706,0.24807443,
1.4685385,1.4895365,0.11436814,
1.8118037,1.8329883,0.30468604,
1.9181051,1.9130023,0.20154534,
1.6329403,1.7499225,0.23631184,
2.1306531,1.6504511,0.407589,
1.8147242,1.7809646,0.21237312,
1.1488402,1.104603,0.1843786,
1.743298,1.7374899,0.09233966,
1.300058,1.4199522,0.2525279,
1.3970013,1.4978881,0.13685402,
0.938208,1.3871515,0.27647266,
1.7572725,1.6231996,0.19411148,
1.2833625,1.2173535,0.13580072,
1.8568697,1.7152574,0.2087778,
1.4786412,1.3813553,0.10046213,
1.5668473,1.6712391,0.14688501,
1.3795724,1.3296428,0.10620674,
1.5383303,1.256583,0.23299567,
1.592303,1.6244457,0.1361449,
1.3262271,1.3799297,0.14763138,
1.3990752,1.2614245,0.10107742,
1.8163066,1.787622,0.27008453,
1.5419183,1.506484,0.06982757,
1.352241,1.1074743,0.2751287,
1.3087895,1.3252567,0.15476032,
1.4369997,1.4459027,0.2992889,
1.1348068,0.91016245,0.2003633,
1.0698934,1.1672738,0.19364263,
1.3320799,1.3891052,0.10860904,
1.7156726,1.6946473,0.20366429,
1.6640837,1.7451668,0.065064095,
1.7657624,1.8197109,0.13346337,
1.9009209,1.8427234,0.2418543,
1.4427009,1.4347656,0.10749408,
1.1375657,1.081178,0.29131538,
1.6413727,1.7578511,0.12022306,
0.860997,0.90195477,0.25394464,
1.6335735,1.9254854,0.09914031,
1.4133873,1.4096904,0.096911,
1.4663124,1.6067797,0.17887007,
1.2477442,1.1738521,0.26455826,
1.1723717,1.3127133,0.28043455,
2.1479728,1.4758277,0.20563368,
1.6240858,1.5360576,0.16585065,
1.2448187,1.1287503,0.09793423,
1.3967518,1.1317905,0.19259627,
1.2907466,1.3551716,0.14823836,
1.6125201,1.6983199,0.10030715,
1.4349322,1.3733675,0.098595776,
1.39343,1.2132502,0.15847065,
1.5514483,1.63655,0.09893367,
0.9473835,1.4642786,0.330872,
1.6621695,1.615476,0.098943405,
1.1506218,1.502378,0.24756633,
1.4789516,1.4591198,0.05933218,
1.5505512,1.3614562,0.24580617,
1.9300404,1.821857,0.21038367,
1.6596465,1.7796546,0.2143573,
1.164043,1.074704,0.21161659,
1.712047,1.8051114,0.14292105,
1.2936009,1.1499958,0.13137305,
1.9715488,1.786695,0.27519414,
1.4578158,1.624011,0.12097416,
1.6304736,1.5565825,0.12966822,
1.4500873,1.5210505,0.13891241,
1.2410753,1.0984418,0.22038941,
1.3249357,1.317213,0.18650052,
1.5958624,1.6292472,0.09160211,
1.407977,1.5095885,0.062361456,
2.015393,1.5991743,0.3688945,
1.7470795,1.8647394,0.11410327,
1.2972473,1.4253179,0.23229456,
1.2735775,1.2039585,0.15514116,
1.421322,1.5956883,0.07406944,
1.0611283,1.3151196,0.41150516,
1.6450261,1.581948,0.3244359,
1.7852304,1.800322,0.18139765,
1.6110002,1.551035,0.10687787,
1.7718552,1.554249,0.35471743,
1.42022,1.4486349,0.074666016,
1.8175616,2.0962029,0.120250985,
1.53319,1.6758343,0.16330546,
1.1892756,1.1309973,0.23729524,
1.8766055,1.4406836,0.28811538,
1.511087,1.6195964,0.07913278,
1.6769505,1.5208797,0.100222774,
1.3017716,1.2894273,0.10504947,
1.4095415,1.2570951,0.19045402,
1.7384243,1.5648699,0.1676262,
1.890732,1.8369389,0.24154931,
1.1663797,1.0706595,0.3637747,
1.3611337,1.3068662,0.18093164,
1.8921337,1.7001331,0.31552878,
1.129801,1.2310197,0.27933884,
1.121087,0.9612937,0.31638962,
1.2026327,1.4061687,0.2418159,
1.0173712,1.2344457,0.30667204,
1.9682965,1.7502632,0.40683508,
1.4555455,1.4815087,0.106842384,
1.4832667,1.4044307,0.1735307,
1.3010856,1.1076415,0.09314047,
1.7504344,1.9940147,0.19238263,
1.9201086,2.0993955,0.29544994,
1.4123411,1.4033847,0.095645465,
1.8863122,1.8601785,0.15712774,
1.3514947,1.2817653,0.14012936,
1.1049958,1.1646969,0.35772064,
1.7239037,1.7286992,0.1623385,
1.2159323,1.0987185,0.108846925,
1.0880572,1.3759823,0.23556408,
1.8538506,1.9202807,0.12624425,
1.085477,1.1481284,0.4026266,
1.3211398,1.140776,0.098020606,
1.6887794,1.3950101,0.30743065,
1.6995864,1.5504918,0.3306617,
1.4478688,1.4587249,0.12346691,
1.9639125,2.3412848,0.20803118,
1.5503538,1.4790864,0.11379993,
1.1121875,1.113443,0.24671839,
1.1838408,1.169964,0.16436625,
1.2710366,1.2451874,0.24238794,
1.6264098,1.6220512,0.09527086,
1.0590972,0.9783523,0.25054654,
1.4628725,1.3435981,0.15657084,
1.5656679,1.6165305,0.09490144,
1.5338447,1.6091168,0.10015062,
1.6795863,1.623249,0.17296009,
1.9339945,1.6118643,0.26756698,
2.0143785,2.1027915,0.275087,
1.5335932,1.5501156,0.06922356,
1.3269465,1.3277792,0.105850086,
1.3090874,1.1192518,0.18745592,
1.5565351,1.441328,0.18868914,
1.177915,1.3694661,0.29232016,
0.9491726,1.2387154,0.3579774,
1.9420879,1.6405663,0.24563171,
2.0583963,1.6166065,0.2955061,
2.1200318,2.0075529,0.29180998,
1.8907332,1.6407485,0.30723825,
1.297252,1.2866514,0.11712585,
1.2730845,1.2114058,0.11907185,
1.2985362,1.1933428,0.11202736,
1.142382,1.0480025,0.18567386,
1.61968,1.6811094,0.083991334,
1.5529153,1.5882092,0.10448499,
1.2364703,1.3374906,0.21757911,
1.1833651,1.4134874,0.2710472,
1.2695966,1.1675167,0.11449456,
1.5332763,1.6473359,0.17564817,
1.4843503,1.3217552,0.30580488,
1.7510163,1.5678425,0.21367691,
1.3372216,1.5012083,0.10116294,
1.5796849,1.4994333,0.24620803,
1.7238094,1.8982363,0.21203196,
1.1198307,1.2746893,0.14231385,
1.1796467,1.1574259,0.13658656,
1.337593,1.3298934,0.08212273,
1.7837821,1.6395111,0.26554778,
0.96080804,1.5173335,0.23159772,
1.5560503,1.5457315,0.13204941,
1.4500663,1.3097166,0.109998226,
1.2354784,1.1243808,0.19939679,
1.3205112,1.2096534,0.2808426,
1.0289359,1.1706119,0.21856646,
1.6895251,1.725264,0.112461425,
1.5756962,1.4857864,0.23532705,
1.2751224,1.212686,0.22428036,
1.7686931,1.9283888,0.12377023,
1.1946943,1.3031036,0.37824777,
1.4983162,1.3049692,0.10164536,
1.4261789,1.3887296,0.13290417,
1.5437968,1.5560995,0.18253939,
1.6667018,1.7012222,0.12247067,
1.2633114,1.107677,0.1997402,
1.2705007,1.1356273,0.1144463,
1.517189,1.5788295,0.060954973,
1.6963753,1.71643,0.24687546,
1.5146624,1.5365145,0.13355102,
1.3153106,1.313272,0.08150673,
1.2846202,1.2853562,0.18009914,
1.1209271,1.04367,0.2441051,
1.8836865,1.569304,0.28839478,
1.3447531,1.3230435,0.19554634,
1.6064827,1.5804985,0.10921512,
1.1386245,1.1689382,0.278185,
1.2290071,1.0710571,0.17174305,
0.89042914,1.1724333,0.41767195,
1.7494297,1.7377503,0.15833312,
1.434246,1.4932542,0.054748476,
1.4906896,1.3568007,0.09748694,
2.0782151,1.8551621,0.3496787,
1.3689224,1.3777227,0.17513822,
1.269036,1.447449,0.19120462,
1.2731073,1.1546848,0.23886669,
1.2148036,1.1914957,0.13748163,
1.2569518,1.2210345,0.12239897,
1.6001421,1.6721048,0.20251742,
1.4972913,1.3723111,0.08935356,
0.9801749,1.3971832,0.25905624,
1.4437445,1.4603305,0.12589473,
1.1378976,1.1804082,0.17741445,
1.1055399,1.2111378,0.30332702,
1.0985683,0.9135758,0.32583344,
1.3190783,1.2307987,0.15475374,
1.7453804,1.7725042,0.115882516,
1.5376694,1.6461785,0.0722399,
1.3579061,1.1925194,0.30428073,
1.8784046,1.8865345,0.17249355,
1.3300227,1.2287602,0.10358948,
1.4551499,1.4103525,0.09681827,
1.6146605,1.6620762,0.098158546,
1.9330595,1.82287,0.2668655,
1.0547092,1.2273048,0.25257656,
1.9572453,1.7099966,0.25940973,
1.8241944,2.0853136,0.1848953,
1.6835785,1.4840193,0.10896825,
1.2550555,1.1598418,0.2202622,
1.4920001,1.378308,0.13007046,
1.7197013,1.8657296,0.09397814,
1.4074647,1.455785,0.13565983,
1.8811784,1.8860648,0.18446375,
1.2620186,1.3697978,0.14910007,
1.9451213,2.1515594,0.24699491,
1.6572927,1.6597085,0.09615657,
1.2841479,1.3411963,0.24911945,
1.4527076,1.489959,0.07250683,
1.0890223,1.224086,0.2965558,
1.9010551,2.0952926,0.24821149,
1.1501365,1.3201054,0.22196656,
1.7542067,1.8016479,0.14633477,
1.4626477,1.4571338,0.09513714,
1.554166,1.3909566,0.21187016,
1.2713935,1.1030556,0.17826909,
1.6596543,1.5431808,0.16833472,
1.3589655,1.314522,0.09777821,
1.0995337,1.4335105,0.14375085,
1.5010232,1.4722099,0.07073575,
1.9089282,1.8179381,0.2636476,
2.031673,1.9880445,0.27546453,
1.1889184,1.4112573,0.14564742,
1.5906146,1.5716422,0.1517862,
1.7803372,1.5943596,0.2804433,
1.9819248,1.944124,0.37075806,
1.680239,1.6539929,0.13592917,
1.4325721,1.3585427,0.110456705,
0.9791503,0.9648918,0.42259666,
1.2932678,1.481905,0.12671188,
1.2505631,1.1605109,0.27243868,
1.5340511,1.4146719,0.17707267,
1.916126,1.7603825,0.3092605,
1.2860361,1.2404543,0.14067183,
1.3034952,1.5455806,0.23180576,
1.4520916,1.3003076,0.2287929,
2.0751812,1.9660804,0.4087135,
1.4487936,1.5126979,0.1027246,
1.8707829,1.6772902,0.32446802,
1.4723657,1.4057217,0.12690341,
1.816508,1.631906,0.24408154,
1.4494998,1.3595452,0.104520105,
1.8513618,1.9009726,0.3220821,
1.1669652,1.3220766,0.2657071,
1.1771908,1.1767478,0.21880005,
1.4746659,1.4795282,0.14890619,
1.5825293,1.5576973,0.21739355,
0.93151295,1.2881895,0.24615844,
1.7849874,1.4350709,0.18758158,
1.4534853,1.4044793,0.19506064,
1.6814328,1.5417045,0.22689812,
1.5238895,1.4944354,0.1417702,
1.2658081,1.3000503,0.310352,
1.201385,1.2893306,0.17178369,
1.4440411,1.4880352,0.07280919,
1.6588582,1.7945352,0.10505441,
2.0713024,2.0036464,0.23071663,
1.3177612,1.343889,0.1538106,
2.121598,2.0244567,0.3582419,
1.7827231,1.9540813,0.11303032,
1.5667256,1.5217583,0.114316165,
1.1406689,1.032708,0.25085568,
1.2958422,1.2114178,0.30677223,
1.2037206,1.0469828,0.11181108,
1.2154022,0.98038113,0.09888101,
1.6564724,1.5639646,0.121387474,
1.8035829,1.3182673,0.27588,
2.0033238,2.0657892,0.25595844,
1.4495264,1.4513613,0.071338765,
1.361325,1.2419894,0.1315295,
1.9525661,2.0305128,0.3977015,
1.4375734,1.533335,0.092842735,
1.7621369,1.9882853,0.14825796,
1.8431118,1.7777464,0.28064808,
1.5043838,1.6361585,0.07327979,
1.2100922,1.156321,0.2634015,
1.5082661,1.4059844,0.16958225,
1.4157327,1.3877873,0.37008318,
1.2013361,1.0383598,0.0955675,
1.2477367,1.4709316,0.14322989,
1.3148106,1.2605911,0.279438,
1.9857159,1.751616,0.29323593,
1.7476988,1.8565028,0.104422286,
1.0640053,1.3533976,0.36130795,
1.2749573,1.1479104,0.09453957,
0.94960266,1.1517814,0.44174936,
1.7630341,1.7900892,0.23372708,
1.4131509,1.4352608,0.081697606,
1.7489302,1.6219954,0.101737626,
1.7046039,1.6780822,0.10079973,
1.1809397,1.2557508,0.2504236,
1.3483272,1.1601725,0.14254428,
1.2763307,1.2965076,0.16819894,
1.4167236,1.295011,0.18128219,
1.64346,1.4532623,0.21703175,
2.0890222,2.0859985,0.5071132,
1.4150027,1.4719553,0.10196044,
0.9382506,1.5360514,0.17352566,
1.4409834,1.4063411,0.21806999,
1.832211,1.544441,0.16810976,
1.7862239,1.4722263,0.212383,
1.158711,1.0677441,0.2142554,
1.2348092,1.107765,0.18885101,
1.7832283,1.337956,0.21652164,
0.94561845,1.1765754,0.32841432,
1.4055686,1.45673,0.0920279,
1.484034,1.4350893,0.102052316,
1.0102897,1.1236423,0.34945303,
1.2013947,0.9738831,0.18145868,
1.5181965,1.476551,0.089307755,
1.3890923,1.2630534,0.24940874,
1.1341475,1.2056098,0.3139462,
1.506772,1.4024746,0.13079873,
1.7306304,1.6815951,0.1333725,
1.7597369,1.9169245,0.12330097,
1.2208773,0.99399066,0.2090987,
1.5546172,1.6731935,0.08434422,
1.9137621,1.7784832,0.36615136,
1.4178091,1.5449668,0.14956892,
1.047383,1.003112,0.28392136,
1.7427944,1.916755,0.15666679,
1.2238522,1.0488145,0.166083,
1.1561279,0.99341536,0.24270944,
1.5302397,1.5765028,0.12240874,
1.4473046,1.4395115,0.114741035,
1.4237977,1.2786597,0.19005297,
1.8209535,1.468528,0.34723666,
0.9713191,1.0181068,0.24527647,
1.7981565,1.8052044,0.23669241,
1.9434133,2.1339478,0.33888227,
1.5735443,1.7192962,0.12296615,
1.1532725,1.1674845,0.30070046,
1.7929821,1.7276005,0.13820457,
2.054843,2.390145,0.15204427,
1.7227012,1.7819157,0.24410057,
1.509692,1.7050912,0.12409909,
1.3378216,1.1998196,0.16966863,
1.0523866,1.0668738,0.29840943,
1.972034,1.9197516,0.23168424,
1.9140902,1.9737341,0.21162675,
1.3913244,1.431749,0.33424503,
1.4120371,1.413348,0.07100723,
1.7451638,1.9100633,0.13337725,
1.3375351,1.3541422,0.18073025,
1.2690227,1.3290203,0.22202156,
1.0772141,1.1607318,0.31168148,
2.0782905,1.7418745,0.4509132,
1.6376443,1.277484,0.19487154,
1.5738051,1.6022214,0.1052032,
1.4283869,1.250631,0.08684004,
1.7387292,1.3422198,0.25506422,
1.2802354,1.0154485,0.13348378,
1.1672139,1.0206896,0.23474136,
1.5034416,1.3495945,0.21764098,
1.5518689,1.5986532,0.122131854,
1.5109702,1.4757156,0.18280858,
1.3813546,1.3220998,0.10173097,
1.5635582,1.5781604,0.18654186,
0.92273694,1.2031968,0.33144975,
1.6754527,1.5235369,0.19328004,
1.6440098,1.8382959,0.09548281,
1.8598905,1.8181098,0.21543197,
1.2815453,1.1267333,0.17688225,
1.1127431,1.083884,0.16947486,
1.4501538,1.365533,0.18569237,
1.4486648,1.4352059,0.09460864,
1.4674275,1.5047811,0.05767,
1.0796205,1.0125049,0.2728909,
1.312681,1.219321,0.10371628,
1.3291199,1.1956322,0.2002099,
1.5015329,1.4630316,0.11782531,
1.6150813,1.646133,0.23722929,
0.89655054,1.1563842,0.29017907,
1.430748,1.4925616,0.11207594,
2.029552,2.1517687,0.31172645,
1.4534175,1.2250887,0.20609273,
1.555913,1.4962634,0.13084272,
1.9472437,1.9828522,0.29607144,
1.2007084,1.0868464,0.11830702,
1.0983495,1.1586821,0.23074223,
1.5888807,1.6602004,0.098710395,
1.92874,1.5049136,0.4431581,
2.1099215,1.4834442,0.3300852,
1.1941333,1.3135778,0.19997633,
1.4396739,1.3343887,0.09994809,
1.4258707,1.3424997,0.1129687,
1.8434298,1.9575143,0.1386214,
1.531716,1.6336217,0.25736174,
1.2699608,1.2056894,0.23442407,
1.7192078,1.5748205,0.16193077,
1.2877157,1.2363954,0.15340203,
1.7081765,1.7108724,0.21207464,
2.0826948,1.7896106,0.47766376,
1.4732705,1.5215032,0.24670136,
1.7467864,1.7731476,0.07655058,
1.6772621,1.8968844,0.13799731,
2.0890958,2.0235384,0.26142758,
2.0961137,2.037423,0.40869018,
1.4409668,1.3879495,0.14977579,
1.5645813,1.6769924,0.08101692,
1.3394531,1.2345997,0.27373782,
1.1913806,1.3206213,0.2964085,
1.0108562,1.1414485,0.25307754,
1.0668226,1.1203921,0.1951711,
1.433727,1.527689,0.1732171,
1.9217193,1.5466822,0.31392476,
1.577584,1.5595288,0.1201385,
1.6641678,1.8304203,0.082470626,
1.7759196,1.9522781,0.1686255,
1.482513,1.2923421,0.121243805,
1.3487712,1.4576337,0.08948203,
1.6597427,1.6239545,0.39756665,
1.2935543,1.2228409,0.13957645,
1.2048084,1.0208222,0.15446803,
1.6561693,1.6496301,0.19012424,
1.7876892,1.8802307,0.19600326,
1.8041364,1.7773447,0.23418874,
1.423665,1.343128,0.12615292,
1.3437668,1.3928392,0.12086428,
1.098883,1.0368747,0.23091719,
1.3132297,1.2199566,0.07767745,
1.2126904,1.3701984,0.22184314,
1.167979,1.155454,0.21396284,
1.5450026,1.6685674,0.29347458,
1.5137943,1.4841648,0.07505509,
1.8768828,2.0767183,0.15032813,
1.8056066,1.566889,0.14067078,
1.2192665,1.2708776,0.2874594,
1.3376367,1.095459,0.15759835,
1.4706959,1.5145912,0.06611006,
1.0662291,1.0467767,0.22181618,
1.4356794,1.4519157,0.104087554,
1.5521603,1.3313901,0.15454155,
2.036413,1.5688137,0.36699805,
1.6638125,1.6375487,0.07829425,
1.6410071,1.7293944,0.090811595,
1.8921747,2.00537,0.21052618,
1.3523633,1.3227205,0.18228759,
1.6508248,1.6282682,0.10326098,
1.6648798,1.7790685,0.09339744,
1.5125822,1.4946806,0.093600295,
1.3256016,1.2164942,0.10812186,
2.0380425,1.6418989,0.30087882,
1.8567033,2.1994522,0.10779066,
1.9339495,1.9648979,0.14317316,
1.4706525,1.2803493,0.271552,
1.3095438,1.2957683,0.15473336,
1.2451124,0.99401736,0.13821337,
1.9126642,1.9812315,0.2599865,
1.7860625,1.8693469,0.21235497,
1.296052,1.5207968,0.20832455,
1.2500829,1.276541,0.14075655,
1.7040992,1.4711026,0.22472703,
1.0580524,1.2882844,0.1436674,
1.93768,1.6725307,0.11965129,
1.5248058,1.4659398,0.18674119,
1.154437,1.1828762,0.34315082,
1.3475766,1.242178,0.0971987,
1.3010396,1.2787409,0.11623572,
1.1101172,0.94334793,0.24116768,
1.2586751,1.0059648,0.28843477,
1.2185667,1.3692328,0.31428716,
1.1266193,1.0545617,0.25278783,
1.2678232,1.2562243,0.18549073,
1.1816204,1.1175928,0.2717865,
1.7258354,1.5729948,0.2213999,
1.2683069,1.3186827,0.2856531,
1.6394641,1.5450219,0.089604,
1.230095,1.1569922,0.10920954,
1.6009525,1.4957627,0.06553262,
1.5406575,1.6797147,0.123830065,
1.3656762,1.2980686,0.06892233,
1.1909006,1.1588473,0.16790582,
1.7133553,1.6845188,0.10621767,
1.4809548,1.3973912,0.18132417,
1.8736033,2.2133243,0.2144595,
1.9129164,1.6706526,0.22838537,
1.6229427,1.4914267,0.24616419,
1.2687505,1.1764995,0.13740402,
1.2998035,1.0981107,0.13646942,
1.8690956,1.8462849,0.17827708,
1.8175522,1.8613327,0.39858148,
1.4914473,1.4059728,0.12586032,
1.1208222,1.4111623,0.40200287,
1.3804574,1.4030766,0.062256534,
1.6808212,1.5305362,0.09423715,
1.5615587,1.6218526,0.101654395,
1.8093961,1.9877224,0.12247759,
1.4953333,1.5847178,0.12047663,
1.3163826,1.359494,0.14536858,
1.3349817,1.3025753,0.25517207,
1.7871678,1.9822676,0.16219153,
1.6060231,1.4210906,0.21057388,
1.4518936,1.4304674,0.12201099,
1.2284294,1.2551224,0.28190586,
1.2987652,1.228467,0.21560329,
1.4559698,1.31322,0.24792796,
1.3258089,1.4101031,0.12490161,
1.2309766,1.0536084,0.17662963,
1.90552,1.8224713,0.12716633,
1.563739,1.5230908,0.069426715,
1.5258394,1.6075064,0.08006319,
1.5168142,1.3517501,0.15490243,
1.2889069,0.98985153,0.1565484,
1.5176598,1.3242229,0.10434186,
1.560326,1.5857341,0.089103095,
1.6121044,1.6096919,0.12234686,
1.2461993,1.2077553,0.124531865,
1.3000529,1.0839875,0.23005588,
1.2608634,1.1557349,0.14417982,
1.0340439,1.3149436,0.41591623,
1.8607283,1.7380536,0.28685713,
1.8845384,1.8595526,0.13082148,
1.4979082,1.4122913,0.15246281,
1.235627,1.2670716,0.15853973,
1.2209939,1.0220921,0.17958267,
1.0664737,1.2517829,0.33939943,
1.2561784,1.1232657,0.16470557,
1.4737766,1.1415315,0.13961539,
0.8886548,1.2824597,0.2052458,
1.2525073,1.1502438,0.13376848,
1.6024473,1.6628563,0.18236619,
1.2701428,1.3573987,0.18703255,
1.6866455,1.5371459,0.29129994,
1.4569639,1.5113268,0.060421906,
1.7960074,1.9008641,0.22102658,
1.3312069,1.3789957,0.35309988,
1.1367979,1.1590558,0.31787616,
2.0518236,1.6757262,0.40068573,
1.2478757,1.0073037,0.11986458,
1.180438,1.1141571,0.23802152,
0.9451572,1.2404716,0.3528065,
1.2794939,0.9935553,0.20148918,
1.144219,1.1844852,0.30543822,
1.6518441,1.825865,0.0929598,
1.7160093,1.415026,0.24129635,
1.3356622,1.4208277,0.3196479,
1.4931817,1.3766925,0.19798636,
1.9571662,2.1705215,0.15195723,
1.7997139,1.7170243,0.1825255,
1.5000114,1.5072364,0.10109376,
1.3185219,1.3114611,0.23409824,
1.3840427,1.4066949,0.11959511,
1.3138967,1.3134271,0.09332774,
1.5636283,1.5329531,0.18153715,
1.6023297,1.5965728,0.08393832,
1.344922,1.1603212,0.11537287,
1.6672692,1.7149369,0.06752729,
1.9243841,1.9978318,0.270629,
1.6265814,1.4608592,0.11332998,
1.9580898,1.9153302,0.42704082,
1.1448803,1.2485176,0.19770333,
1.5387284,1.6987135,0.13334864,
1.3528367,1.2528691,0.18779394,
1.8485897,2.0315645,0.26806134,
1.6807374,1.7291262,0.09015472,
1.2971582,1.1834307,0.094279416,
2.0396812,1.998385,0.22268337,
1.7883351,1.458087,0.31635118,
1.3958278,1.5237377,0.1086029,
1.5202894,1.3800514,0.09855941,
0.8468181,1.269254,0.32583052,
1.955673,1.7958487,0.34894857,
1.0577557,1.2712338,0.35378164,
1.3936787,1.2498014,0.12181583,
1.4208668,1.4287963,0.090180784,
1.6720312,1.8186307,0.09238228,
1.3853931,1.23736,0.13018323,
1.4644258,1.3672212,0.13427524,
1.1396043,1.0431236,0.23580441,
1.8320642,1.7366362,0.29718715,
1.5308149,1.4045691,0.11834784,
1.3130654,1.4385067,0.26992023,
1.6279111,1.6010294,0.21043363,
1.1855067,1.4404777,0.3119412,
1.4201425,1.4966395,0.10306593,
1.2676398,1.1418557,0.08422833,
2.019458,2.0498703,0.23099129,
1.5780938,1.5267444,0.16180232,
1.4011792,1.2412719,0.18618768,
1.3964746,1.3872077,0.2206485,
1.6855928,1.8205699,0.16802655,
1.4346274,1.3376126,0.14258553,
1.872319,2.0344586,0.1839076,
1.1228784,1.1943965,0.27036178,
1.1604139,1.5512011,0.16060568,
1.1607585,1.2570677,0.21193004,
1.0747142,1.3618466,0.25657934,
